file;cadical_rect_res;cadical_rect_time;cadical_core_res;cadical_core_time;z3_rect_res;z3_rect_time;z3_core;z3_core_time;meancop_res;meancop_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/LAT/LAT202-1.p;255;30.010124680;255;30.007069794;255;30.009804463;130;1.346013586;255;30.003613522;255;30.127790606
./TPTP-v8.2.0/Problems/LAT/LAT214-1.p;255;30.007868550;255;30.008177799;255;30.011847603;130;2.857022919;255;30.003919501;255;30.112332442
./TPTP-v8.2.0/Problems/LAT/LAT213-1.p;255;30.007956181;255;30.006976808;255;30.011741050;130;3.235547136;255;30.004372762;255;30.100835490
./TPTP-v8.2.0/Problems/LAT/LAT044-1.p;255;30.008141791;255;30.006826550;255;30.010517053;130;.928120026;255;30.004239680;255;30.117075684
./TPTP-v8.2.0/Problems/LAT/LAT205-1.p;255;30.007741828;255;30.006841196;255;30.011776022;130;3.428197716;255;30.003381399;255;30.099049197
./TPTP-v8.2.0/Problems/LAT/LAT076-1.p;255;30.008524663;255;30.008266687;130;.699477131;130;1.629630240;255;30.003076123;255;30.011002818
./TPTP-v8.2.0/Problems/LAT/LAT038-1.p;255;30.007474224;255;30.008017620;255;30.012876454;130;2.278005351;255;30.003546675;255;30.112391547
./TPTP-v8.2.0/Problems/LAT/LAT223-10.p;255;30.009562911;255;30.009120062;255;30.013883074;130;6.721648005;255;30.003523215;255;30.119308873
./TPTP-v8.2.0/Problems/LAT/LAT400-2.p;255;30.008121013;255;30.006197757;255;30.014164122;255;30.015288040;255;30.003407733;255;30.097428118
./TPTP-v8.2.0/Problems/LAT/LAT241-10.p;255;30.008566377;255;30.009122023;255;30.015522366;130;6.910298263;255;30.004182603;255;30.114931684
./TPTP-v8.2.0/Problems/LAT/LAT264-2.p;0;.027819478;0;.028190807;0;.038570621;0;.038105269;0;.004250499;0;.023203410
./TPTP-v8.2.0/Problems/LAT/LAT160-1.p;255;30.007915155;255;30.008662266;255;30.012404420;130;.866755616;255;30.003955651;255;30.111764896
./TPTP-v8.2.0/Problems/LAT/LAT275-2.p;0;1.053076098;0;1.166185124;130;7.153158921;130;5.031192114;0;.003411897;0;.026702399
./TPTP-v8.2.0/Problems/LAT/LAT245-1.p;255;30.009154724;255;30.007450761;130;8.528496962;130;2.658136751;255;30.003868562;255;30.096194963
./TPTP-v8.2.0/Problems/LAT/LAT400-3.p;255;30.008826658;255;30.008068510;255;30.011529337;130;4.553321096;255;30.004163471;255;30.238538196
./TPTP-v8.2.0/Problems/LAT/LAT276-2.p;255;30.010312479;255;30.006037110;255;30.016299040;255;30.009526222;255;30.004047435;0;.033017110
./TPTP-v8.2.0/Problems/LAT/LAT029-1.p;255;30.007481646;255;30.006752851;255;30.015648617;255;30.010178517;255;30.002780462;255;30.118679763
./TPTP-v8.2.0/Problems/LAT/LAT268-10.p;255;30.009570392;255;30.005408890;255;30.015874037;255;30.017197569;255;30.003984396;255;30.011164531
./TPTP-v8.2.0/Problems/LAT/LAT155-1.p;255;30.009097416;255;30.007254049;255;30.011661470;130;.350786362;255;30.003970068;255;30.093347034
./TPTP-v8.2.0/Problems/LAT/LAT239-1.p;255;30.008117461;255;30.005549704;130;8.188967252;130;2.158509223;255;30.003998263;255;30.111138151
./TPTP-v8.2.0/Problems/LAT/LAT152-1.p;255;30.007955482;255;30.008159898;130;24.750341335;130;.338513670;255;30.003762519;255;30.130722960
./TPTP-v8.2.0/Problems/LAT/LAT005-2.p;255;30.008185339;255;30.006921959;255;30.011783794;130;25.234111292;255;30.004092270;255;30.045049154
./TPTP-v8.2.0/Problems/LAT/LAT242-1.p;255;30.006873254;255;30.005789868;255;30.011219271;130;1.408978740;255;30.003529480;255;30.118628500
./TPTP-v8.2.0/Problems/LAT/LAT184-1.p;255;30.008458085;255;30.006912336;255;30.012219067;130;1.514072712;255;30.003718906;255;30.105997239
./TPTP-v8.2.0/Problems/LAT/LAT268-1.p;255;30.051097289;255;30.008139879;255;30.042127484;255;30.006402870;255;30.004241799;255;30.246728029
./TPTP-v8.2.0/Problems/LAT/LAT183-1.p;255;30.009465292;255;30.007462642;255;30.011006187;130;3.025471848;255;30.004058198;255;30.107195803
./TPTP-v8.2.0/Problems/LAT/LAT277-1.p;255;30.156850055;255;30.007296044;255;30.056829574;255;30.007932094;255;30.004631284;255;30.238869524
./TPTP-v8.2.0/Problems/LAT/LAT078-1.p;255;30.007241994;255;30.008031118;130;.679188136;130;1.662260033;255;30.004252419;255;30.014142012
./TPTP-v8.2.0/Problems/LAT/LAT280-2.p;0;.617396396;0;.486673660;0;1.061337420;0;3.136637594;0;.004610788;0;.028160686
./TPTP-v8.2.0/Problems/LAT/LAT278-2.p;0;10.552526160;255;30.006164685;255;30.011370939;255;30.017981736;0;.004729090;0;.027952601
./TPTP-v8.2.0/Problems/LAT/LAT004-1.p;255;30.009078504;255;30.008726763;255;30.015192160;130;1.293787591;255;30.004000259;255;30.125703663
./TPTP-v8.2.0/Problems/LAT/LAT035-1.p;255;30.007657338;255;30.007513326;255;30.013393684;130;7.398395259;0;.005133961;0;.080466198
./TPTP-v8.2.0/Problems/LAT/LAT032-1.p;255;30.006929126;255;30.007325549;130;3.463581028;130;.699067253;255;30.003911617;255;30.109533232
./TPTP-v8.2.0/Problems/LAT/LAT237-1.p;255;30.008459021;255;30.006360971;255;30.011432892;130;2.293161905;255;30.004024715;255;30.100800825
./TPTP-v8.2.0/Problems/LAT/LAT230-1.p;255;30.008158554;255;30.007322006;255;30.010059257;130;4.248031996;255;30.003902364;255;30.153103118
./TPTP-v8.2.0/Problems/LAT/LAT265-1.p;0;5.886239592;255;30.006883014;0;4.821467941;255;30.007279967;0;.054984009;0;.059694009
./TPTP-v8.2.0/Problems/LAT/LAT096-1.p;255;30.006717295;255;30.008470190;130;9.198797401;130;1.442732433;255;30.003757503;255;30.013694072
./TPTP-v8.2.0/Problems/LAT/LAT040-1.p;255;30.006629434;255;30.008736367;130;2.278024002;130;.469575676;255;30.003782493;255;30.085735554
./TPTP-v8.2.0/Problems/LAT/LAT201-1.p;255;30.008158237;255;30.006681181;255;30.010957409;130;3.112581544;255;30.004185628;255;30.095016925
./TPTP-v8.2.0/Problems/LAT/LAT163-1.p;255;30.006840283;255;30.006469444;130;20.081114108;130;.735649655;255;30.004021745;255;30.104290743
./TPTP-v8.2.0/Problems/LAT/LAT075-1.p;255;30.007276245;255;30.006964277;130;5.227047906;130;1.348929087;255;30.004052007;255;30.010859147
