file;cadical_rect_res;cadical_rect_time;cadical_core_res;cadical_core_time;cadical_hybrid_res;cadical_hybrid_time;z3_rect_res;z3_rect_time;z3_core;z3_core_time;z3_hybrid;z3_hybrid_time;meancop_res;meancop_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/LCL/LCL145-1.p;255;30.007357977;255;30.006959503;255;30.009232658;255;30.011942954;255;30.011930045;255;30.016485661;255;30.003552576;255;30.129036167
./TPTP-v8.2.0/Problems/LCL/LCL818-1.p;255;30.038712125;255;30.007251084;255;30.017042260;255;30.055214542;255;30.006127716;0;.087707518;0;.011832299;0;.063481893
./TPTP-v8.2.0/Problems/LCL/LCL126-1.p;255;30.009867986;255;30.008081113;255;30.009467763;0;4.660378982;0;2.258555941;0;1.063157929;0;.004278376;0;.053968583
./TPTP-v8.2.0/Problems/LCL/LCL376-1.p;255;30.009020184;255;30.008030498;255;30.010180792;255;30.009344671;255;30.009597912;255;30.008782424;255;30.003807139;255;30.166366676
./TPTP-v8.2.0/Problems/LCL/LCL400-1.p;255;30.007727377;255;30.007441874;255;30.008645659;255;30.009611064;255;30.009792933;255;30.009612923;255;30.004204346;255;30.149310648
./TPTP-v8.2.0/Problems/LCL/LCL277-3.p;255;30.008210133;255;30.006828510;255;30.010028156;255;30.011496801;255;30.008744756;255;30.021362117;255;30.004451155;255;30.253507143
./TPTP-v8.2.0/Problems/LCL/LCL061-1.p;255;30.009435735;255;30.008302706;255;30.009111679;255;30.009704794;255;30.010650454;255;30.009386830;255;30.003861640;255;30.163055455
./TPTP-v8.2.0/Problems/LCL/LCL226-3.p;0;.475905030;0;.081527190;0;1.491066600;0;.583074846;0;.125683106;0;1.844504908;255;30.004265257;0;1.930255144
./TPTP-v8.2.0/Problems/LCL/LCL238-1.p;255;30.008047315;255;30.008725518;255;30.009982367;255;30.012047283;255;30.007828663;255;30.012142786;0;.009078768;255;30.121198099
./TPTP-v8.2.0/Problems/LCL/LCL331-10.p;255;30.009472534;255;30.006760114;255;30.009394287;255;30.015219331;255;30.016708250;255;30.017113295;255;30.004282719;255;30.162625095
./TPTP-v8.2.0/Problems/LCL/LCL077-1.p;255;30.009245043;255;30.007852568;255;30.008023772;255;30.008544061;255;30.009256334;255;30.009780278;0;.031985865;255;30.190461116
./TPTP-v8.2.0/Problems/LCL/LCL139-1.p;255;30.007607204;255;30.008687837;255;30.009182919;255;30.015327638;255;30.007009110;255;30.016238471;255;30.003463318;255;30.118169600
./TPTP-v8.2.0/Problems/LCL/LCL084-2.p;255;30.009518507;255;30.008055928;255;30.009625365;255;30.008573841;255;30.008839391;255;30.009222079;255;30.004248699;255;30.009720174
./TPTP-v8.2.0/Problems/LCL/LCL342-3.p;255;30.009860771;255;30.006813930;255;30.009109062;255;30.012829595;255;30.010354464;255;30.017549405;255;30.004434082;255;30.263245749
./TPTP-v8.2.0/Problems/LCL/LCL084-3.p;255;30.007589779;255;30.010568808;255;30.010358081;255;30.009172394;255;30.011178393;255;30.010115346;255;30.004519821;255;30.007769954
./TPTP-v8.2.0/Problems/LCL/LCL070-1.p;255;30.009225918;255;30.008758651;255;30.009391957;255;30.008957157;255;30.009593021;255;30.009119182;0;27.152735434;255;30.006523854
./TPTP-v8.2.0/Problems/LCL/LCL154-1.p;255;30.009524555;255;30.007418406;255;30.008655367;255;30.015289375;255;30.020143110;255;30.016043302;255;30.004270485;255;30.266148676
./TPTP-v8.2.0/Problems/LCL/LCL182-1.p;255;30.009278219;255;30.008372337;255;30.009767089;255;30.010517415;255;30.007866642;255;30.011970265;0;.043776970;255;30.124592222
./TPTP-v8.2.0/Problems/LCL/LCL128-1.p;255;30.009527306;255;30.008690019;255;30.009836430;255;30.008475273;255;30.012316124;255;30.012260629;255;30.004187317;255;30.009688618
./TPTP-v8.2.0/Problems/LCL/LCL266-3.p;255;30.008284388;255;30.007598367;255;30.009329399;255;30.013425857;255;30.008541060;255;30.017386231;255;30.004204128;255;30.251821192
./TPTP-v8.2.0/Problems/LCL/LCL178-3.p;255;30.007516002;0;1.180638611;255;30.008950589;255;30.013998287;0;25.254374443;255;30.014000744;0;.039879845;255;30.236568562
./TPTP-v8.2.0/Problems/LCL/LCL816-1.p;255;30.045631860;255;30.007183274;255;30.020166118;0;24.597613747;255;30.006471888;0;21.733422711;0;.014678211;0;.073663477
./TPTP-v8.2.0/Problems/LCL/LCL367-1.p;255;30.008930256;255;30.006672841;255;30.008600128;255;30.009341325;255;30.008465543;255;30.010198990;255;30.003914005;255;30.156956219
./TPTP-v8.2.0/Problems/LCL/LCL339-3.p;255;30.008363182;255;30.006925553;255;30.009587905;255;30.012687810;255;30.009173698;255;30.016888468;255;30.003825436;255;30.221130349
./TPTP-v8.2.0/Problems/LCL/LCL261-3.p;255;30.009257937;255;30.007243478;255;30.008670001;255;30.013668959;255;30.008469254;255;30.014537861;255;30.003748782;255;30.153365981
./TPTP-v8.2.0/Problems/LCL/LCL416-1.p;255;30.009839894;255;30.008426681;255;30.009668824;255;30.008429384;255;30.009034447;255;30.009023590;255;30.003914895;255;30.151121899
./TPTP-v8.2.0/Problems/LCL/LCL851-1.p;0;.783637239;0;1.759222836;255;30.033917512;0;.860687624;0;7.129935842;0;20.174893032;0;.025378644;0;.104182719
./TPTP-v8.2.0/Problems/LCL/LCL858-1.p;0;22.872504968;255;30.006657424;255;30.009543098;0;5.504028093;255;30.012181120;0;2.313972086;0;.008922612;0;.050034168
./TPTP-v8.2.0/Problems/LCL/LCL345-3.p;255;30.008531449;255;30.006941427;255;30.008578788;255;30.011387915;255;30.008197776;255;30.015817213;255;30.003768076;255;30.246179428
./TPTP-v8.2.0/Problems/LCL/LCL153-1.p;255;30.008100754;255;30.007194982;255;30.011078924;255;30.014325764;255;30.020241981;255;30.016668329;255;30.004444965;255;30.300410945
./TPTP-v8.2.0/Problems/LCL/LCL337-3.p;255;30.007974937;255;30.006494210;255;30.009043015;255;30.013969987;255;30.008441415;255;30.017067150;255;30.003832221;255;30.247687838
./TPTP-v8.2.0/Problems/LCL/LCL121-1.p;255;30.007435775;255;30.009229222;255;30.009058381;255;30.008352410;255;30.009914632;255;30.012938823;255;30.004293832;255;30.008279163
./TPTP-v8.2.0/Problems/LCL/LCL799-1.p;0;16.131112065;0;.555492099;255;30.011618079;0;7.415062808;255;30.006954615;0;.072440141;0;.010292562;0;.054890348
./TPTP-v8.2.0/Problems/LCL/LCL115-2.p;255;30.007043805;255;30.005993158;255;30.008094915;255;30.010195223;255;30.007969250;255;30.015325904;255;30.004153391;255;30.140490210
./TPTP-v8.2.0/Problems/LCL/LCL060-10.p;255;30.007308372;255;30.008249894;255;30.008525947;255;30.012423005;255;30.007534409;255;30.016844842;255;30.004690511;255;30.104499558
./TPTP-v8.2.0/Problems/LCL/LCL231-1.p;255;30.008383548;255;30.008220106;255;30.010058762;255;30.009449320;255;30.007239754;255;30.011352570;0;.570388846;255;30.153277470
./TPTP-v8.2.0/Problems/LCL/LCL213-3.p;255;30.008268352;255;30.006600435;255;30.010292576;255;30.013031085;255;30.008659078;255;30.013743308;255;30.004012841;255;30.147441393
./TPTP-v8.2.0/Problems/LCL/LCL005-1.p;255;30.008521784;255;30.005834343;255;30.009567872;255;30.008734643;255;30.010604044;255;30.009654173;255;30.004369580;255;30.287129968
./TPTP-v8.2.0/Problems/LCL/LCL214-3.p;255;30.008239750;255;30.006904848;255;30.009784287;255;30.013088295;255;30.008893610;255;30.013591367;255;30.004306176;255;30.148427319
./TPTP-v8.2.0/Problems/LCL/LCL811-1.p;255;30.051539562;255;30.006216833;255;30.025685937;255;30.081400082;255;30.007570130;255;30.027509858;255;30.003182777;255;30.111945297
./TPTP-v8.2.0/Problems/LCL/LCL002-1.p;255;30.008538112;255;30.008045084;255;30.010899420;255;30.007735245;255;30.009596025;255;30.009809607;255;30.004066404;255;30.161161219
./TPTP-v8.2.0/Problems/LCL/LCL204-1.p;255;30.008817718;0;9.047041232;255;30.010720135;255;30.012674664;0;24.786173021;255;30.012823478;0;.024960631;255;30.115647518
./TPTP-v8.2.0/Problems/LCL/LCL203-1.p;255;30.008015548;0;4.900680397;255;30.011793461;255;30.012537268;0;21.687159435;255;30.011982711;0;.025932399;255;30.122438796
./TPTP-v8.2.0/Problems/LCL/LCL330-3.p;255;30.007828830;255;30.006637838;255;30.008908117;255;30.012592580;255;30.009777784;255;30.015879687;255;30.004527037;255;30.253652816
./TPTP-v8.2.0/Problems/LCL/LCL112-2.p;255;30.008257284;255;30.006540605;255;30.008475203;255;30.014045469;255;30.008555560;255;30.015999508;255;30.004152638;255;30.123417778
./TPTP-v8.2.0/Problems/LCL/LCL268-3.p;255;30.008266482;255;30.005944578;255;30.009767773;255;30.013283188;255;30.008417747;255;30.018651084;255;30.004081450;255;30.117004372
./TPTP-v8.2.0/Problems/LCL/LCL270-10.p;255;30.009212789;255;30.006753703;255;30.008382696;255;30.017321170;255;30.017329321;255;30.018305313;255;30.003864812;255;30.102157652
./TPTP-v8.2.0/Problems/LCL/LCL369-1.p;255;30.008643027;255;30.007679013;255;30.009017474;255;30.009216268;255;30.011284787;255;30.009491932;255;30.003390899;255;30.169193080
./TPTP-v8.2.0/Problems/LCL/LCL037-1.p;255;30.011132873;255;30.010570121;255;30.011561421;255;30.008578638;255;30.011048316;255;30.009900137;255;30.004310485;255;30.006946651
./TPTP-v8.2.0/Problems/LCL/LCL790-1.p;255;30.041464342;255;30.006381212;255;30.028365039;255;30.044992647;255;30.007163973;255;30.029973563;255;30.004420081;255;30.156757148
./TPTP-v8.2.0/Problems/LCL/LCL221-3.p;255;30.009018122;255;30.007919201;255;30.009007469;255;30.012965484;255;30.009855470;255;30.012286647;255;30.003631994;255;30.214826699
./TPTP-v8.2.0/Problems/LCL/LCL856-1.p;0;21.864454735;0;2.039964885;255;30.012042672;255;30.028911984;0;13.529188412;255;30.014193672;0;.007674354;0;.046744082
./TPTP-v8.2.0/Problems/LCL/LCL824-1.p;255;30.049719772;255;30.007069055;255;30.028216680;255;30.063410361;255;30.006024900;255;30.021283142;255;30.003520428;255;30.112938617
./TPTP-v8.2.0/Problems/LCL/LCL113-1.p;255;30.007933884;255;30.008931503;255;30.010109158;255;30.009470312;255;30.009234360;255;30.009666996;255;30.003677567;255;30.177080333
./TPTP-v8.2.0/Problems/LCL/LCL305-3.p;255;30.008748888;255;30.007065101;255;30.011228177;255;30.012863280;255;30.010225139;255;30.019620289;255;30.004445673;255;30.220540624
./TPTP-v8.2.0/Problems/LCL/LCL114-1.p;255;30.008446223;255;30.007319870;255;30.010149709;255;30.008538596;255;30.009512832;255;30.008967536;255;30.003943841;255;30.174867506
./TPTP-v8.2.0/Problems/LCL/LCL302-3.p;255;30.008626137;255;30.006016662;255;30.010186540;255;30.015406926;255;30.008804345;255;30.016133077;255;30.004224274;255;30.259353059
./TPTP-v8.2.0/Problems/LCL/LCL748-1.p;255;30.031939945;255;30.006789806;255;30.013172784;255;30.037170959;255;30.008457763;255;30.017255509;0;.323403980;0;5.640859773
./TPTP-v8.2.0/Problems/LCL/LCL339-10.p;255;30.008747068;255;30.006785721;255;30.008091472;255;30.016114978;255;30.018232735;255;30.018537554;255;30.004473039;255;30.120958480
./TPTP-v8.2.0/Problems/LDA/LDA003-1.p;255;30.007104509;255;30.006448163;0;28.222164193;255;30.010587593;255;30.008782815;0;4.051500968;0;3.878902563;0;.250743571
./TPTP-v8.2.0/Problems/LCL/LCL042-1.p;255;30.008539465;255;30.006599340;255;30.009472472;255;30.008558508;255;30.007176056;255;30.010553380;0;.855752652;255;30.192714798
./TPTP-v8.2.0/Problems/LCL/LCL746-1.p;255;30.041721575;255;30.007616393;255;30.025503205;255;30.049668439;255;30.006567210;255;30.024541961;255;30.003959315;255;30.153963309
./TPTP-v8.2.0/Problems/LCL/LCL797-1.p;255;30.033907786;255;30.007604067;255;30.018953309;255;30.043324263;255;30.008191180;255;30.023051171;255;30.004255740;255;30.238294289
./TPTP-v8.2.0/Problems/GEO/GEO080-1.p;0;.294139466;0;.042509148;0;5.159342520;0;.421879392;0;.099121745;255;30.016971507;0;.005625143;0;.032630318
./TPTP-v8.2.0/Problems/LCL/LCL030-1.p;255;30.007846166;255;30.010396044;255;30.007694887;255;30.009835874;255;30.008961528;255;30.011392601;255;30.003808559;255;30.187818626
./TPTP-v8.2.0/Problems/GEO/GEO057-2.p;0;.309266642;0;.247899228;0;1.827167120;0;.693399467;0;7.774483279;0;.314700084;0;.005688326;0;.031053403
./TPTP-v8.2.0/Problems/LCL/LCL823-1.p;255;30.058894164;255;30.006013851;255;30.053903545;255;30.079160488;255;30.005955105;255;30.032403963;255;30.004603462;255;30.072763865
./TPTP-v8.2.0/Problems/LCL/LCL417-2.p;255;30.008188108;255;30.007114839;255;30.009614813;255;30.008451178;255;30.012737576;255;30.010850131;255;30.003823604;255;30.196014841
./TPTP-v8.2.0/Problems/GEO/GEO019-2.p;0;.875287430;255;30.006206884;0;.679572699;0;.453363469;0;.163780354;0;.046337377;0;.006413496;255;30.112286920
./TPTP-v8.2.0/Problems/LCL/LCL285-3.p;255;30.007799767;255;30.006986040;255;30.009753907;255;30.012735415;255;30.008360503;255;30.016392009;255;30.003834132;255;30.246448941
./TPTP-v8.2.0/Problems/LCL/LCL192-3.p;255;30.007780056;255;30.006452526;255;30.009850682;255;30.013126390;255;30.009010923;255;30.012265147;0;25.016620753;255;30.229674326
./TPTP-v8.2.0/Problems/LCL/LCL093-1.p;255;30.009415910;255;30.007061319;255;30.011124683;255;30.007648052;255;30.009724326;255;30.008136199;255;30.004207900;255;30.020495603
./TPTP-v8.2.0/Problems/LCL/LCL254-3.p;255;30.008311357;255;30.008084657;255;30.008962253;255;30.013056780;255;30.008582227;255;30.015458915;255;30.003920766;255;30.251416267
./TPTP-v8.2.0/Problems/LCL/LCL423-1.p;255;30.008142229;255;30.007830999;255;30.009938053;255;30.008293324;255;30.010748695;255;30.013527825;255;30.004423898;255;30.007432007
./TPTP-v8.2.0/Problems/LCL/LCL045-1.p;255;30.009348672;255;30.008263058;255;30.009380275;255;30.008518984;255;30.007114764;255;30.009942567;0;.007600381;255;30.142377908
./TPTP-v8.2.0/Problems/LCL/LCL384-1.p;255;30.008475791;255;30.008680246;255;30.009061817;255;30.011070470;255;30.011480775;255;30.010425546;255;30.004239325;255;30.151364391
./TPTP-v8.2.0/Problems/LCL/LCL166-1.p;255;30.009077707;255;30.010019319;255;30.010850917;255;30.008046103;255;30.009382349;255;30.010153486;255;30.003878836;255;30.007523883
./TPTP-v8.2.0/Problems/LCL/LCL228-3.p;255;30.009586316;255;30.008387222;255;30.010544684;255;30.012769312;255;30.009952471;255;30.014708327;255;30.004306469;255;30.260670645
./TPTP-v8.2.0/Problems/LCL/LCL161-1.p;255;30.008913109;255;30.006708122;255;30.008775538;255;30.011747361;255;30.009606550;255;30.017482158;0;26.027086510;255;30.110124601
./TPTP-v8.2.0/Problems/LCL/LCL039-1.p;255;30.007821739;255;30.006021708;255;30.007680622;255;30.010838184;255;30.007455894;255;30.011676247;255;30.003718637;255;30.190680453
./TPTP-v8.2.0/Problems/LCL/LCL245-10.p;255;30.007934205;255;30.006195452;255;30.007445914;255;30.014539167;255;30.019653111;255;30.019154421;255;30.004040379;255;30.183027758
./TPTP-v8.2.0/Problems/LCL/LCL282-3.p;255;30.012874586;255;30.007286227;255;30.010194744;255;30.014484540;255;30.009520435;255;30.017559568;255;30.003779607;255;30.241280482
./TPTP-v8.2.0/Problems/LCL/LCL094-1.p;255;30.008030759;255;30.008010056;255;30.011862864;255;30.008478690;255;30.011219194;255;30.011149784;255;30.004240166;255;30.012593607
./TPTP-v8.2.0/Problems/LCL/LCL195-3.p;255;30.008740433;255;30.007640537;255;30.010804510;255;30.013548510;255;30.009452769;255;30.013722351;255;30.004400398;255;30.208627396
./TPTP-v8.2.0/Problems/LCL/LCL253-3.p;255;30.008722842;255;30.007738083;255;30.010737764;255;30.014185178;255;30.010011858;255;30.014623922;255;30.003894971;255;30.226100352
./TPTP-v8.2.0/Problems/LCL/LCL383-1.p;255;30.009581014;255;30.008077330;255;30.009458505;255;30.010131410;255;30.011951955;255;30.009627350;255;30.003870264;255;30.162610428
./TPTP-v8.2.0/Problems/LCL/LCL424-1.p;255;30.009193470;255;30.006822063;255;30.009197961;255;30.008766805;255;30.012802057;255;30.012846911;255;30.004315757;255;30.009280610
./TPTP-v8.2.0/Problems/LDA/LDA012-1.p;255;30.007316049;255;30.008939597;255;30.008939402;255;30.012541831;255;30.018633389;255;30.012838799;255;30.003427495;255;30.141816027
./TPTP-v8.2.0/Problems/LDA/LDA004-1.p;255;30.006639601;255;30.006914031;255;30.009024221;255;30.013487575;255;30.009768837;255;30.013601487;255;30.004046407;255;30.145169107
./TPTP-v8.2.0/Problems/LDA/LDA005-2.p;255;30.008535474;255;30.006719178;255;30.009445538;255;30.015649766;255;30.012328291;255;30.030206229;255;30.003710194;255;30.136570001
./TPTP-v8.2.0/Problems/LDA/LDA014-1.p;255;30.008212373;255;30.008362620;255;30.010344223;255;30.011327072;255;30.011002189;255;30.011348391;255;30.003967636;255;30.141705367
./TPTP-v8.2.0/Problems/GEO/GEO006-3.p;255;30.013841059;255;30.005669797;0;9.252253919;255;30.017362077;255;30.016284871;0;6.601902613;0;.006668343;0;.032906413
./TPTP-v8.2.0/Problems/GEO/GEO019-3.p;0;.299676532;0;.272974260;0;1.992501638;0;.556447571;0;1.529582367;0;.270135266;0;.005236082;0;.030458711
./TPTP-v8.2.0/Problems/LDA/LDA013-1.p;255;30.008549366;255;30.007997942;255;30.008317695;255;30.010683976;255;30.008701920;255;30.013089489;255;30.004297563;255;30.157924530
./TPTP-v8.2.0/Problems/LDA/LDA012-2.p;255;30.009158629;255;30.007894716;255;30.009221936;255;30.011478342;255;30.006534958;255;30.015885131;255;30.003847317;255;30.125913307
./TPTP-v8.2.0/Problems/LDA/LDA007-2.p;255;30.009295860;255;30.007188251;255;30.010315253;255;30.012450436;255;30.009453181;255;30.019983215;0;3.123481597;255;30.139454394
./TPTP-v8.2.0/Problems/LDA/LDA002-1.p;255;30.007706032;255;30.006315737;255;30.008736652;255;30.009614509;255;30.011556027;255;30.016417859;255;30.003854309;255;30.184615564
./TPTP-v8.2.0/Problems/LDA/LDA005-1.p;255;30.009181320;255;30.006969200;255;30.007432005;255;30.011602963;255;30.010484513;255;30.008126904;255;30.003122734;255;30.135917174
./TPTP-v8.2.0/Problems/GEO/GEO017-3.p;0;7.234669809;0;.279177624;0;1.892438240;0;14.027344392;0;1.558243291;0;2.885466667;0;.005454758;0;.030170841
./TPTP-v8.2.0/Problems/LDA/LDA007-3.p;255;30.007025626;255;30.008071841;255;30.008634418;255;30.009436457;255;30.009683437;255;30.014768272;0;7.103491355;255;30.190827275
./TPTP-v8.2.0/Problems/LDA/LDA009-2.p;255;30.007444649;255;30.006935396;255;30.008816250;255;30.014346241;255;30.008920042;255;30.015844718;255;30.003910630;255;30.138076749
./TPTP-v8.2.0/Problems/LDA/LDA008-1.p;255;30.008088505;255;30.006214785;255;30.008475664;255;30.011739380;255;30.009007211;255;30.010628176;255;30.004344692;255;30.130617972
./TPTP-v8.2.0/Problems/LDA/LDA006-1.p;255;30.008188679;255;30.007358417;255;30.006959604;255;30.013542132;255;30.008941365;255;30.013354484;255;30.004196872;255;30.142553365
./TPTP-v8.2.0/Problems/GEO/GEO057-3.p;0;.227566670;255;30.006947872;0;5.224626944;0;.617147361;255;30.012468828;0;.137789578;0;.005449017;0;.030765328
./TPTP-v8.2.0/Problems/LDA/LDA001-1.p;255;30.007954907;255;30.007174840;255;30.007810544;255;30.008401401;255;30.010028305;255;30.016161267;255;30.004456018;255;30.182104333
./TPTP-v8.2.0/Problems/LDA/LDA010-1.p;255;30.009141724;255;30.005854335;255;30.006918272;255;30.010436065;255;30.009371743;255;30.012614930;255;30.003798098;255;30.142726534
./TPTP-v8.2.0/Problems/LDA/LDA011-2.p;255;30.009944007;255;30.007014964;255;30.009484110;255;30.014152882;255;30.007960414;255;30.018097074;255;30.003967538;255;30.147597400
./TPTP-v8.2.0/Problems/LDA/LDA007-1.p;255;30.007310234;255;30.007888241;255;30.008087596;255;30.012371532;255;30.013314966;255;30.016436445;255;30.003674762;255;30.137574463
./TPTP-v8.2.0/Problems/LDA/LDA009-1.p;255;30.008481776;255;30.006819948;255;30.007495416;255;30.010794732;255;30.009993664;255;30.012562665;255;30.004126015;255;30.136544489
./TPTP-v8.2.0/Problems/LDA/LDA008-2.p;255;30.008034868;255;30.007562916;255;30.009646738;255;30.014697706;255;30.011115660;255;30.019358897;255;30.004342529;255;30.113573106
./TPTP-v8.2.0/Problems/LDA/LDA006-2.p;255;30.007878068;255;30.007564104;255;30.008428073;255;30.015053891;255;30.012359412;255;30.008667267;255;30.004108513;255;30.130714764
./TPTP-v8.2.0/Problems/LDA/LDA010-2.p;255;30.009062486;255;30.007562748;255;30.009626752;255;30.014069042;255;30.009667820;255;30.017306056;255;30.004086575;255;30.153589636
./TPTP-v8.2.0/Problems/LDA/LDA011-1.p;255;30.007819696;255;30.006830127;255;30.007784040;255;30.011968665;255;30.009352918;255;30.012951097;255;30.003883575;255;30.143707396
./TPTP-v8.2.0/Problems/GEO/GEO022-3.p;0;7.440973754;255;30.006732037;0;10.581372520;255;30.015263772;255;30.009056880;0;.130461330;0;.005765087;0;.029891172
./TPTP-v8.2.0/Problems/GEO/GEO001-3.p;255;30.017177535;255;30.009081090;255;30.010562119;255;30.018229635;255;30.010259221;255;30.015667702;255;30.003630203;255;30.071216630
./TPTP-v8.2.0/Problems/GEO/GEO089-1.p;255;30.011715359;255;30.007392831;255;30.010372926;255;30.017895670;255;30.008601790;255;30.017134774;255;30.003993012;255;30.132738490
./TPTP-v8.2.0/Problems/GEO/GEO147-1.p;255;30.025999101;255;30.005776582;255;30.008988838;255;30.030378265;255;30.007169476;255;30.015179486;0;.015110815;0;.039572090
./TPTP-v8.2.0/Problems/GEO/GEO035-3.p;0;.340518808;255;30.005428335;0;3.399168562;0;1.254419448;255;30.014458807;0;.164611222;0;.003638015;0;.027697568
./TPTP-v8.2.0/Problems/GEO/GEO010-2.p;255;30.013167181;255;30.005405616;255;30.008282242;255;30.015731647;255;30.015751899;255;30.019017440;255;30.004330425;255;30.057755774
./TPTP-v8.2.0/Problems/GEO/GEO041-3.p;255;30.015241792;255;30.007245825;255;30.011427363;255;30.019197919;255;30.012634183;255;30.016303853;0;.017369120;0;.034134953
./TPTP-v8.2.0/Problems/GEO/GEO017-2.p;255;30.012192446;255;30.006725029;255;30.006342913;255;30.017798674;255;30.007292631;255;30.021562370;255;30.003326181;255;30.023306834
./TPTP-v8.2.0/Problems/GEO/GEO033-3.p;255;30.016124387;255;30.005794954;255;30.008680326;255;30.021944412;255;30.010927308;255;30.014339379;0;.010462281;0;.041517856
./TPTP-v8.2.0/Problems/GEO/GEO107-1.p;255;30.014776531;255;30.005407950;255;30.010838158;255;30.021301446;255;30.007517012;255;30.017510402;255;30.004189139;255;30.100367168
./TPTP-v8.2.0/Problems/GEO/GEO056-2.p;0;.262751099;0;.239875939;0;1.790309309;0;.699474925;0;7.908250381;0;.282386471;255;30.003996177;0;.029408077
./TPTP-v8.2.0/Problems/GEO/GEO008-3.p;255;30.018532978;255;30.005744915;255;30.010709437;255;30.029298648;255;30.009997540;255;30.014024453;255;30.003894045;255;30.135940471
./TPTP-v8.2.0/Problems/GEO/GEO034-3.p;255;30.019218865;255;30.006971867;255;30.010530446;255;30.020486144;255;30.008559569;255;30.016259588;0;1.294848146;0;.467805256
./TPTP-v8.2.0/Problems/GEO/GEO109-1.p;255;30.010707682;255;30.007347446;255;30.008604551;255;30.019457099;255;30.007430841;255;30.017676260;255;30.004022258;255;30.156803176
./TPTP-v8.2.0/Problems/GEO/GEO065-2.p;255;30.013475884;255;30.005016238;255;30.007730582;255;30.017724780;255;30.009319393;255;30.019809344;255;30.004274984;255;30.101885678
./TPTP-v8.2.0/Problems/GEO/GEO016-2.p;0;.446258697;255;30.006253336;0;.298384446;0;.495973852;0;.150611074;0;.046466427;0;.003971154;0;.029004495
./TPTP-v8.2.0/Problems/GEO/GEO046-3.p;255;30.014645459;255;30.006083611;255;30.007838548;255;30.018784644;255;30.008976723;255;30.015638867;255;30.003882093;0;.049100183
./TPTP-v8.2.0/Problems/GEO/GEO011-2.p;0;3.011284582;0;2.291744413;0;2.342921771;0;3.768305008;0;14.660801848;0;.190911103;0;.004968073;0;.029183659
./TPTP-v8.2.0/Problems/GEO/GEO062-2.p;255;30.011103509;255;30.005847415;255;30.007943339;255;30.020009235;255;30.013161627;255;30.019207743;255;30.003571043;255;30.062401860
./TPTP-v8.2.0/Problems/GEO/GEO065-3.p;0;10.476111388;255;30.006372358;255;30.010381930;0;24.554489062;255;30.010411470;0;24.768596110;0;.007320810;0;.034873243
./TPTP-v8.2.0/Problems/GEO/GEO076-4.p;255;30.017517668;255;30.006375543;255;30.008766977;255;30.018910704;255;30.008921362;255;30.020579676;255;30.004156820;255;30.030182437
./TPTP-v8.2.0/Problems/GEO/GEO087-1.p;255;30.011096865;255;30.006129845;255;30.010900952;255;30.019145646;255;30.011864346;255;30.018621992;255;30.003434541;255;30.114685219
./TPTP-v8.2.0/Problems/GEO/GEO073-3.p;255;30.023353093;255;30.006227662;255;30.010522748;255;30.026059756;255;30.010394146;255;30.016314629;255;30.004267901;255;30.099480040
./TPTP-v8.2.0/Problems/GEO/GEO048-3.p;255;30.014143345;255;30.007252016;255;30.008287250;255;30.018061319;255;30.010366154;255;30.017309185;255;30.003733697;0;.032691360
./TPTP-v8.2.0/Problems/GEO/GEO140-1.p;255;30.018380723;255;30.007796539;255;30.009117275;255;30.028271529;255;30.007596566;255;30.012169951;255;30.004439175;255;30.111039477
./TPTP-v8.2.0/Problems/GEO/GEO022-2.p;255;30.010605996;255;30.006594166;255;30.006821461;255;30.016551045;255;30.007412447;255;30.021669022;255;30.004279579;255;30.055365427
./TPTP-v8.2.0/Problems/GEO/GEO148-1.p;255;30.016319552;0;.299685993;255;30.008970533;255;30.029689698;0;1.741044479;255;30.015470512;0;.006731984;0;.037734944
./TPTP-v8.2.0/Problems/GEO/GEO132-1.p;255;30.016183825;255;30.006915909;255;30.008202031;255;30.024649137;255;30.010659153;255;30.015524183;255;30.003785558;255;30.107474892
./TPTP-v8.2.0/Problems/GEO/GEO025-3.p;255;30.014647161;255;30.006106442;255;30.010399729;255;30.014367987;255;30.009439827;255;30.013728216;255;30.004328892;0;.135185145
./TPTP-v8.2.0/Problems/GEO/GEO062-3.p;255;30.019466883;255;30.005914635;255;30.009632589;255;30.029223028;255;30.012173183;255;30.014684283;0;1.489784546;0;.044248862
./TPTP-v8.2.0/Problems/GEO/GEO059-2.p;255;30.012977298;255;30.006101557;255;30.007755453;255;30.015189810;255;30.011197517;255;30.019850765;255;30.003815175;255;30.039973935
./TPTP-v8.2.0/Problems/GEO/GEO059-3.p;255;30.014004089;255;30.006446178;255;30.010037065;255;30.017096400;255;30.010925243;255;30.013833017;255;30.003750040;0;.032001809
./TPTP-v8.2.0/Problems/GEO/GEO135-1.p;255;30.019244131;255;30.008082370;255;30.009108541;255;30.030269998;255;30.007944139;255;30.018498876;255;30.004264902;255;30.137023399
./TPTP-v8.2.0/Problems/GEO/GEO025-2.p;255;30.012709628;255;30.005975921;255;30.006521534;255;30.014467054;255;30.009098979;255;30.021941157;255;30.004069931;255;30.057376851
./TPTP-v8.2.0/Problems/GEO/GEO149-1.p;255;30.017976305;255;30.006169463;255;30.009657722;255;30.025618355;255;30.006701649;255;30.015067787;255;30.003251586;255;30.093122573
