file;cadical_rect_res;cadical_rect_time;meancop_res;meancop_time;mbqi_res;mbqi_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/SYN/SYN257-1.p;0;.047958527;0;.009127002;0;.029164057;0;.029153118
./TPTP-v8.2.0/Problems/SYN/SYN281-1.p;0;.442692116;0;.009467852;0;.203217477;0;.051994694
./TPTP-v8.2.0/Problems/SYN/SYN310-1.p;255;30.006349834;0;3.406236181;0;1.245502545;0;.027929342
./TPTP-v8.2.0/Problems/SYN/SYN147-1.p;0;.365871479;0;.013296052;0;.262761187;0;.048252686
./TPTP-v8.2.0/Problems/SYN/SYN196-1.p;0;.224873569;0;.008536085;0;.240883759;0;.061181507
./TPTP-v8.2.0/Problems/SYN/SYN482-1.p;255;30.013211432;255;30.003058636;0;2.471973013;0;.828896796
./TPTP-v8.2.0/Problems/SYN/SYN505-1.p;255;30.012696694;255;30.004116740;0;1.592259261;0;.345861683
./TPTP-v8.2.0/Problems/SYN/SYN063-1.p;0;.031706221;0;.004554630;0;.026538232;0;.026372987
./TPTP-v8.2.0/Problems/SYN/SYN233-1.p;255;30.013956504;0;.009349479;0;.393413839;0;.053021482
./TPTP-v8.2.0/Problems/SYN/SYN629-1.p;255;30.008805130;0;.018838252;0;10.168839668;0;.029590950
./TPTP-v8.2.0/Problems/SYN/SYN172-1.p;0;.053929368;0;.008817583;0;.107135177;0;.052479198
./TPTP-v8.2.0/Problems/SYN/SYN163-1.p;255;30.014534718;255;30.004183000;0;.927107844;0;.059515290
./TPTP-v8.2.0/Problems/SYN/SYN341-1.p;0;.031437183;0;.006460106;0;.039470593;0;.031736992
./TPTP-v8.2.0/Problems/SYN/SYN124-1.p;255;30.013432905;0;.009530273;0;.392806380;0;.053658971
./TPTP-v8.2.0/Problems/SYN/SYN669-1.p;255;30.007315483;0;.005886810;255;30.009296054;0;.032851394
./TPTP-v8.2.0/Problems/SYN/SYN594-1.p;255;30.008034631;0;.006240739;0;3.171239380;0;.031241637
./TPTP-v8.2.0/Problems/SYN/SYN051-1.p;0;.030448715;0;.005849348;0;.026983435;0;.027250173
./TPTP-v8.2.0/Problems/SYN/SYN502-1.p;255;30.014008088;255;30.003785223;0;2.165226638;0;.275133330
./TPTP-v8.2.0/Problems/SYN/SYN346-1.p;0;.030143736;0;.004551631;0;.033815211;0;.029879868
./TPTP-v8.2.0/Problems/SYN/SYN080-1.p;0;.034517231;0;.004696025;0;.043474209;0;.028570970
./TPTP-v8.2.0/Problems/SYN/SYN727-1.p;0;.030823585;0;.004940842;0;.041030289;0;.031416582
./TPTP-v8.2.0/Problems/SYN/SYN620-1.p;255;30.006596033;0;.005338043;255;30.009571675;0;.114123557
./TPTP-v8.2.0/Problems/SYN/SYN158-1.p;255;30.013437038;0;9.250492883;0;.744304271;0;.053897908
./TPTP-v8.2.0/Problems/SYN/SYN072-1.p;255;30.005815474;255;30.004208193;0;.091422745;0;.037795465
./TPTP-v8.2.0/Problems/SYN/SYN156-1.p;255;30.014334431;255;30.003979144;0;1.203376420;0;.055701200
./TPTP-v8.2.0/Problems/SYN/SYN704-1.p;255;30.007960507;0;.010141392;255;30.009676604;0;.149800881
./TPTP-v8.2.0/Problems/SYN/SYN729-1.p;0;.092969979;0;.004780857;0;.069234487;0;.027515459
./TPTP-v8.2.0/Problems/SYN/SYN075-1.p;255;30.007151407;0;.010314786;255;30.008138786;0;.039074071
./TPTP-v8.2.0/Problems/SYN/SYN262-1.p;0;4.138211686;0;.009533454;0;.388536774;0;.053816254
./TPTP-v8.2.0/Problems/SYN/SYN175-1.p;0;2.890526661;0;.009564844;0;.423549149;0;.052043063
./TPTP-v8.2.0/Problems/SYN/SYN301-1.p;0;24.300521647;0;.009700069;0;1.011974340;0;.053746653
./TPTP-v8.2.0/Problems/SYN/SYN643-1.p;255;30.008455147;0;.006361152;0;.607510419;0;.030948748
./TPTP-v8.2.0/Problems/SYN/SYN107-1.p;0;.939978113;0;.009178273;0;.193471053;0;.053036603
./TPTP-v8.2.0/Problems/SYN/SYN703-1.p;255;30.007860535;0;.050900423;255;30.017005670;0;.163963386
./TPTP-v8.2.0/Problems/SYN/SYN222-1.p;255;30.014402851;0;.008824473;0;.523053144;0;.052375133
./TPTP-v8.2.0/Problems/SYN/SYN225-1.p;255;30.014939324;0;.009088900;0;.241010987;0;.051822898
./TPTP-v8.2.0/Problems/SYN/SYN582-1.p;255;30.006123317;0;.006807495;0;.155178384;0;.029168737
./TPTP-v8.2.0/Problems/SYN/SYN314-1.002.001.p;255;30.007074489;255;30.004557669;255;30.008238368;255;30.009640718
./TPTP-v8.2.0/Problems/SYN/SYN333-1.p;0;.080658285;0;.004834509;0;.039437282;0;.028452257
./TPTP-v8.2.0/Problems/SYN/SYN058-1.p;0;.032372199;0;.004832288;0;.027606703;0;.026731837
./TPTP-v8.2.0/Problems/SYN/SYN468-1.p;255;30.012972322;255;30.003719024;0;2.127216812;0;.351945279
./TPTP-v8.2.0/Problems/SYN/SYN684-1.p;255;30.007907358;0;.007195158;255;30.009257472;0;.031210626
./TPTP-v8.2.0/Problems/SYN/SYN568-1.p;0;16.131005765;0;.004891941;0;.202145540;0;.027429747
./TPTP-v8.2.0/Problems/SYN/SYN638-1.p;255;30.007714411;0;.006082125;0;.849204605;0;.030380632
./TPTP-v8.2.0/Problems/SYN/SYN036-4.p;255;30.008471768;0;2.981961562;0;.730581231;0;.054203635
./TPTP-v8.2.0/Problems/SYN/SYN265-1.p;0;22.725031136;0;.026001215;0;.428018719;0;.054965187
./TPTP-v8.2.0/Problems/MGT/MGT052-1.p;0;.060813965;0;.005786626;0;.033077219;0;.029381123
./TPTP-v8.2.0/Problems/SYN/SYN217-1.p;0;4.400294748;0;.009937605;0;.577567879;0;.050594572
./TPTP-v8.2.0/Problems/SYN/SYN191-1.p;255;30.013825472;0;.010087930;0;.401082516;0;.050703945
./TPTP-v8.2.0/Problems/SYN/SYN466-1.p;255;30.012875703;255;30.004028859;0;3.024716854;0;.220057802
./TPTP-v8.2.0/Problems/MGT/MGT015-1.p;0;.680609524;0;.033597123;0;.076518175;0;.029637360
./TPTP-v8.2.0/Problems/SYN/SYN461-1.p;255;30.013379382;255;30.003347023;0;2.360477497;0;.176308997
./TPTP-v8.2.0/Problems/SYN/SYN876-1.p;255;30.040983194;255;30.098346016;255;30.010888599;255;30.011447774
./TPTP-v8.2.0/Problems/SYN/SYN250-1.p;255;30.019507053;0;.015647249;0;.525363398;0;.064728976
./TPTP-v8.2.0/Problems/MGT/MGT003-1.p;0;.480556033;0;.008804553;0;.051174248;0;.025894223
./TPTP-v8.2.0/Problems/SYN/SYN652-1.p;255;30.008260379;0;.004639063;255;30.008806615;0;.027639363
./TPTP-v8.2.0/Problems/SYN/SYN612-1.p;255;30.008324430;255;30.003767878;255;30.010615048;0;.029989760
./TPTP-v8.2.0/Problems/SYN/SYN683-1.p;255;30.007793407;0;.007356872;255;30.011914939;0;.033787219
./TPTP-v8.2.0/Problems/SYN/SYN615-1.p;255;30.007096572;255;30.004023654;255;30.009789545;0;.690848222
./TPTP-v8.2.0/Problems/SYN/SYN219-1.p;255;30.015857189;0;.008996928;0;.751817059;0;.056010396
./TPTP-v8.2.0/Problems/MGT/MGT004-1.p;0;4.228395732;0;.969395677;0;.132097058;0;.025777949
./TPTP-v8.2.0/Problems/SYN/SYN109-1.p;255;30.016363893;0;.008688519;0;.619110872;0;.051792254
./TPTP-v8.2.0/Problems/MGT/MGT036-3.p;0;.051886397;0;.004381975;0;.028946160;0;.026421078
./TPTP-v8.2.0/Problems/SYN/SYN470-1.p;255;30.013097524;255;30.003535279;0;2.712863217;0;.971426822
./TPTP-v8.2.0/Problems/SYN/SYN554-1.p;255;30.007797696;0;1.901405147;255;30.007690945;0;.033536481
./TPTP-v8.2.0/Problems/SYN/SYN692-1.p;255;30.007400932;0;.006433145;255;30.012755848;0;.039875812
./TPTP-v8.2.0/Problems/SYN/SYN210-1.p;255;30.017760092;0;.026666165;0;.544100969;0;.052956958
./TPTP-v8.2.0/Problems/MGT/MGT028-1.p;0;1.624023735;0;.050251630;0;.042487188;0;.028788756
./TPTP-v8.2.0/Problems/SYN/SYN566-1.p;255;30.007402020;0;.009340028;0;.347092650;0;.033175151
./TPTP-v8.2.0/Problems/SYN/SYN585-1.p;255;30.008308767;0;.018060609;255;30.009904731;0;.029170087
./TPTP-v8.2.0/Problems/SYN/SYN553-1.p;255;30.008163658;0;.005095616;255;30.008813417;0;.030279428
./TPTP-v8.2.0/Problems/SYN/SYN695-1.p;255;30.008878258;0;.006889118;255;30.012346937;0;.041670105
./TPTP-v8.2.0/Problems/MGT/MGT045-1.p;0;1.578365272;0;.005448436;0;.040761788;0;.029302449
./TPTP-v8.2.0/Problems/SYN/SYN644-1.p;255;30.007951071;0;.022594859;255;30.013396678;0;.032411899
./TPTP-v8.2.0/Problems/MGT/MGT002-1.p;0;1.280044089;0;.023254966;0;.057758446;0;.029024142
./TPTP-v8.2.0/Problems/MGT/MGT036-1.p;0;6.496194193;0;9.341618921;0;.039458941;0;.028784844
./TPTP-v8.2.0/Problems/SYN/SYN879-1.p;255;30.050097604;255;30.011888915;0;2.726170918;0;1.916277399
./TPTP-v8.2.0/Problems/SYN/SYN477-1.p;255;30.013040610;255;30.003756036;0;1.805647184;0;.482319491
./TPTP-v8.2.0/Problems/MGT/MGT032-2.p;0;.059757272;0;.006164277;0;.031439811;0;.027082666
./TPTP-v8.2.0/Problems/SYN/SYN712-1.p;255;30.008465806;0;.047121902;255;30.010114344;0;.062825410
./TPTP-v8.2.0/Problems/SYN/SYN636-1.p;255;30.007636216;0;.005650243;255;30.009454796;0;.032271094
./TPTP-v8.2.0/Problems/SYN/SYN140-1.p;255;30.017340440;255;30.003355966;0;1.088715460;0;.677235301
./TPTP-v8.2.0/Problems/SYN/SYN479-1.p;255;30.013490360;255;30.003923029;0;2.650627110;0;.609363907
./TPTP-v8.2.0/Problems/MGT/MGT008-1.p;0;.777310838;0;.023364529;0;.036098374;0;.027156328
./TPTP-v8.2.0/Problems/SYN/SYN877-1.p;255;30.043811304;255;30.003977762;0;4.196757596;0;1.629402345
./TPTP-v8.2.0/Problems/SYN/SYN170-10.p;255;30.042570211;255;30.003688521;255;30.016486174;255;30.128764436
./TPTP-v8.2.0/Problems/SYN/SYN882-1.p;255;30.049534751;255;30.015359777;255;30.008864536;255;30.010205852
./TPTP-v8.2.0/Problems/MGT/MGT017-1.p;0;.598470143;0;.033364396;0;.062473420;0;.025893922
./TPTP-v8.2.0/Problems/MGT/MGT022-1.p;0;.055609993;0;.004806138;0;.027067775;0;.025331356
./TPTP-v8.2.0/Problems/SYN/SYN715-1.p;255;30.008563032;0;.009089390;255;30.007993587;0;.131489486
./TPTP-v8.2.0/Problems/SYN/SYN615-10.p;255;30.010800502;255;30.003872174;255;30.009910103;255;30.164283019
./TPTP-v8.2.0/Problems/SYN/SYN678-1.p;255;30.008219840;0;.006371413;255;30.012480242;0;.030766411
./TPTP-v8.2.0/Problems/SYN/SYN885-1.p;255;30.063521114;255;30.160372746;255;30.009639321;255;30.009423286
./TPTP-v8.2.0/Problems/MGT/MGT041-2.p;0;.043527967;0;.004757526;0;.028930809;0;.026280093
./TPTP-v8.2.0/Problems/MGT/MGT009-1.p;0;1.506752107;0;.237393447;0;.069319715;0;.028328081
./TPTP-v8.2.0/Problems/SYN/SYN861-1.p;255;30.071587330;255;30.022078316;255;30.010291764;255;30.011592540
./TPTP-v8.2.0/Problems/SYN/SYN603-1.p;255;30.009892548;0;.007160066;255;30.012043108;0;.030417011
./TPTP-v8.2.0/Problems/MGT/MGT021-1.p;255;30.008916744;0;.005746444;0;.431837325;0;.029202426
./TPTP-v8.2.0/Problems/MGT/MGT049-1.p;0;.139901306;0;.005835508;0;.060967416;0;.030033930
./TPTP-v8.2.0/Problems/MGT/MGT012-1.p;255;30.007873452;0;12.541026513;0;1.273202925;0;.027906659
./TPTP-v8.2.0/Problems/MGT/MGT053-1.p;255;30.008733316;0;.007701190;0;.142206252;0;.027488717
./TPTP-v8.2.0/Problems/SYN/SYN866-1.p;255;30.073434648;255;30.187123506;255;30.010989426;255;30.011130275
./TPTP-v8.2.0/Problems/SYN/SYN671-1.p;255;30.008096128;0;.006754514;255;30.010002726;0;.031604485
./TPTP-v8.2.0/Problems/SYN/SYN334-1.p;255;30.007580720;0;.018708317;255;30.007860486;0;.038564904
./TPTP-v8.2.0/Problems/SYN/SYN631-1.p;255;30.007603201;0;15.428736748;255;30.010015876;0;.029136024
./TPTP-v8.2.0/Problems/SYN/SYN442-1.p;255;30.012284486;255;30.003941564;0;2.245719367;0;.456974410
./TPTP-v8.2.0/Problems/MGT/MGT022-2.p;0;.056211819;0;.005210069;0;.027101656;0;.024877702
./TPTP-v8.2.0/Problems/MGT/MGT016-1.p;0;1.324006009;0;.028495086;0;.064332472;0;.028577848
./TPTP-v8.2.0/Problems/SYN/SYN445-1.p;255;30.012869710;255;30.004022643;0;1.908188625;0;.192439548
./TPTP-v8.2.0/Problems/MGT/MGT030-1.p;0;29.765300914;0;5.477208526;0;.091519089;0;.029520795
./TPTP-v8.2.0/Problems/SYN/SYN893-1.p;255;30.040635583;255;30.011792025;0;12.437082005;0;1.596615957
./TPTP-v8.2.0/Problems/SYN/SYN755-1.p;255;30.013672034;255;30.003689518;0;6.629290058;0;.112456329
./TPTP-v8.2.0/Problems/MGT/MGT006-1.p;0;2.108802844;0;27.237003042;0;.137580787;0;.025377376
./TPTP-v8.2.0/Problems/MGT/MGT018-1.p;0;1.478953937;0;.028130686;0;.049335932;0;.028759624
./TPTP-v8.2.0/Problems/SYN/SYN676-1.p;255;30.007758368;0;.006396973;255;30.011349558;0;.033140948
./TPTP-v8.2.0/Problems/SYN/SYN561-1.p;255;30.008038161;0;.005269231;255;30.011608681;0;.028210718
./TPTP-v8.2.0/Problems/MGT/MGT048-1.p;255;30.006511188;0;.006084424;0;4.898671042;0;.032079478
./TPTP-v8.2.0/Problems/MGT/MGT036-2.p;255;30.006542834;0;13.177617257;0;.036687740;0;.027223399
./TPTP-v8.2.0/Problems/SYN/SYN845-1.p;255;30.059541826;255;30.004886311;0;23.140218600;0;4.677871991
./TPTP-v8.2.0/Problems/SYN/SYN813-1.p;255;30.073635744;255;30.004328571;255;30.010938464;255;30.007674840
./TPTP-v8.2.0/Problems/MGT/MGT059-1.p;255;30.008915918;0;.011346655;0;.101189845;0;.028258248
./TPTP-v8.2.0/Problems/SYN/SYN116-10.p;255;30.050594648;255;30.004798674;255;30.023178244;255;30.134837799
./TPTP-v8.2.0/Problems/MGT/MGT005-2.p;255;30.013413088;255;30.003466984;0;1.015423806;0;.032389447
./TPTP-v8.2.0/Problems/MGT/MGT044-1.p;255;30.009031509;0;.004437037;255;30.008458327;0;.031968545
./TPTP-v8.2.0/Problems/SYN/SYN439-1.p;255;30.014080226;255;30.003743242;0;12.648219937;0;1.207681626
./TPTP-v8.2.0/Problems/SYN/SYN214-10.p;255;30.053275927;255;30.004131371;255;30.019422318;255;30.140465827
./TPTP-v8.2.0/Problems/SYN/SYN802-1.p;255;30.013837715;255;30.003684733;255;30.007087301;255;30.088472746
./TPTP-v8.2.0/Problems/MGT/MGT014-1.p;255;30.007551328;255;30.003986824;0;.359790220;0;.130798141
./TPTP-v8.2.0/Problems/MGT/MGT043-1.p;255;30.009234661;0;3.267140705;255;30.010763021;0;.035450224
./TPTP-v8.2.0/Problems/MGT/MGT013-1.p;255;30.006953860;255;30.003923873;0;.363035352;0;.059443650
./TPTP-v8.2.0/Problems/BOO/BOO011-1.p;0;.511312033;0;.005174927;0;.611358875;0;.071055382
./TPTP-v8.2.0/Problems/MGT/MGT027-1.p;255;30.009384426;255;30.003933936;0;14.041913775;0;.039205821
./TPTP-v8.2.0/Problems/MGT/MGT010-1.p;0;13.115297064;255;30.003727205;0;.148509156;0;.027689161
./TPTP-v8.2.0/Problems/SYN/SYN894-1.p;255;30.052841483;255;30.021223521;255;30.009269144;0;8.194041242
./TPTP-v8.2.0/Problems/SYN/SYN784-1.p;255;30.010388372;255;30.003865712;255;30.007123440;0;.116626304
./TPTP-v8.2.0/Problems/MGT/MGT026-1.p;255;30.009018142;255;30.002735914;0;13.018011624;0;.031648135
./TPTP-v8.2.0/Problems/MGT/MGT007-1.p;255;30.008178446;0;12.500680730;0;.137206812;0;.027134665
./TPTP-v8.2.0/Problems/BOO/BOO011-2.p;0;.120777096;0;.005746864;255;30.010569540;0;.027050143
./TPTP-v8.2.0/Problems/MGT/MGT023-1.p;255;30.008304003;0;9.357780860;0;.396126802;0;.027709892
./TPTP-v8.2.0/Problems/SYN/SYN598-10.p;255;30.010480343;255;30.003279190;255;30.009645003;255;30.093077974
./TPTP-v8.2.0/Problems/MGT/MGT029-1.p;255;30.010484387;255;30.003818376;255;30.010104683;0;.909370350
./TPTP-v8.2.0/Problems/MGT/MGT020-1.p;255;30.008541889;255;30.004910041;255;30.009455782;0;.028320649
./TPTP-v8.2.0/Problems/MGT/MGT001-1.p;255;30.009900833;255;30.003614095;0;.243611772;0;.025685614
./TPTP-v8.2.0/Problems/SYN/SYN982-1.p;255;30.011327371;255;30.004545497;255;30.008584811;255;30.010754266
./TPTP-v8.2.0/Problems/MGT/MGT060-1.p;255;30.006989771;255;30.003291463;255;30.007960782;0;.041133165
./TPTP-v8.2.0/Problems/MGT/MGT039-2.p;255;30.010436450;255;30.003894259;255;30.008353387;0;.067418676
./TPTP-v8.2.0/Problems/MGT/MGT011-1.p;255;30.007779789;0;12.439693305;0;2.187297300;0;.029367590
./TPTP-v8.2.0/Problems/MGT/MGT023-2.p;255;30.008146149;255;30.003921848;0;1.643287843;0;.032214931
./TPTP-v8.2.0/Problems/SYN/SYN604-1.p;255;30.007294344;255;30.003875220;255;30.009043781;255;30.016109987
./TPTP-v8.2.0/Problems/SYN/SYN914-1.p;255;30.006107804;255;30.003603899;255;30.006084265;0;23.657283944
./TPTP-v8.2.0/Problems/MGT/MGT024-1.p;255;30.009173890;255;30.003720467;0;.148947834;0;.028180435
./TPTP-v8.2.0/Problems/MGT/MGT039-1.p;255;30.009136578;255;30.004105128;255;30.007232473;0;.032120878
./TPTP-v8.2.0/Problems/MGT/MGT042-1.p;255;30.010347360;255;30.003945282;255;30.009568449;0;.050556254
./TPTP-v8.2.0/Problems/MGT/MGT037-1.p;255;30.009851363;255;30.004088656;255;30.012769951;0;.058425259
./TPTP-v8.2.0/Problems/SYN/SYN837-1.p;255;30.065016090;255;30.318697632;255;30.009848912;255;30.009695139
./TPTP-v8.2.0/Problems/MGT/MGT046-1.p;255;30.010212082;255;30.003664048;255;30.010677774;0;.075526317
./TPTP-v8.2.0/Problems/MGT/MGT057-1.p;255;30.007487998;255;30.004162490;0;15.696995409;0;.029520683
./TPTP-v8.2.0/Problems/MGT/MGT005-1.p;255;30.008332781;255;30.002878858;0;25.995842128;0;7.501424840
./TPTP-v8.2.0/Problems/MGT/MGT055-1.p;255;30.008275262;255;30.004140985;255;30.009437064;255;30.086611402
./TPTP-v8.2.0/Problems/MGT/MGT035-2.p;255;30.010410218;255;30.003257559;255;30.009024909;0;3.209562995
./TPTP-v8.2.0/Problems/MGT/MGT065-1.p;255;30.008149763;255;30.003126423;255;30.009136287;0;.103779703
./TPTP-v8.2.0/Problems/MGT/MGT025-1.p;255;30.008817349;255;30.003900428;255;30.010014112;0;.029384729
./TPTP-v8.2.0/Problems/BOO/BOO018-4.p;0;2.090995693;0;.005346313;255;30.007640773;0;.024628983
./TPTP-v8.2.0/Problems/MGT/MGT061-1.p;255;30.008322863;255;30.004345724;255;30.009799818;255;30.136706196
./TPTP-v8.2.0/Problems/MGT/MGT050-1.p;255;30.010280156;255;30.003807380;255;30.010709766;0;.068811393
./TPTP-v8.2.0/Problems/MGT/MGT035-1.p;255;30.011043853;255;30.004421062;255;30.008945227;0;.204142255
./TPTP-v8.2.0/Problems/MGT/MGT056-1.p;255;30.007619408;255;30.003355757;255;30.008952736;0;.031239411
./TPTP-v8.2.0/Problems/MGT/MGT054-1.p;255;30.008499273;255;30.003490332;255;30.008958780;255;30.023495534
./TPTP-v8.2.0/Problems/MGT/MGT051-1.p;255;30.008894311;255;30.004277840;255;30.008333473;0;1.592682309
./TPTP-v8.2.0/Problems/MGT/MGT058-1.p;255;30.008428622;255;30.003904556;255;30.010725332;0;.031684724
./TPTP-v8.2.0/Problems/BOO/BOO011-4.p;0;1.445494959;0;.004998383;255;30.009319660;0;.025684582
./TPTP-v8.2.0/Problems/MGT/MGT062-1.p;255;30.009637283;255;30.003330337;255;30.009519499;255;30.120736141
./TPTP-v8.2.0/Problems/BOO/BOO004-1.p;255;30.009727580;0;.184601125;0;.887519535;0;12.101220288
./TPTP-v8.2.0/Problems/MGT/MGT034-2.p;255;30.008261029;255;30.003953901;255;30.009670407;255;30.171131448
./TPTP-v8.2.0/Problems/MGT/MGT047-1.p;255;30.010266541;255;30.004323790;255;30.011528543;255;30.250763716
./TPTP-v8.2.0/Problems/BOO/BOO005-4.p;255;30.006769370;0;21.812885384;255;30.009137663;255;30.110578082
./TPTP-v8.2.0/Problems/BOO/BOO003-1.p;255;30.008724225;0;19.691754868;0;1.173166269;0;5.057964365
./TPTP-v8.2.0/Problems/MGT/MGT063-1.p;255;30.008741695;255;30.003531469;255;30.010528260;255;30.080181939
./TPTP-v8.2.0/Problems/MGT/MGT064-1.p;255;30.008316686;255;30.003655631;255;30.010561073;255;30.053036835
./TPTP-v8.2.0/Problems/BOO/BOO017-10.p;255;30.009225816;255;30.002709858;255;30.008130579;255;30.030888898
./TPTP-v8.2.0/Problems/BOO/BOO022-1.p;255;30.008321371;255;30.003484114;255;30.009126402;255;30.084689699
./TPTP-v8.2.0/Problems/BOO/BOO016-2.p;255;30.006245826;255;30.003323424;255;30.007919853;255;30.126853515
./TPTP-v8.2.0/Problems/BOO/BOO025-1.p;255;30.006406288;255;30.002963883;255;30.007019730;255;30.059067838
./TPTP-v8.2.0/Problems/BOO/BOO010-1.p;255;30.009022664;255;30.003655367;255;30.006554343;255;30.042187576
./TPTP-v8.2.0/Problems/BOO/BOO017-1.p;255;30.009859458;255;30.003383848;255;30.007634412;255;30.027084001
./TPTP-v8.2.0/Problems/BOO/BOO004-4.p;255;30.006684371;0;17.888888020;255;30.008495848;255;30.046089295
./TPTP-v8.2.0/Problems/BOO/BOO003-4.p;255;30.008485780;0;17.689449085;255;30.007306926;255;30.046567785
./TPTP-v8.2.0/Problems/BOO/BOO073-1.p;255;30.006993454;255;30.003569907;255;30.009636107;255;30.009740360
./TPTP-v8.2.0/Problems/BOO/BOO074-1.p;255;30.007606031;255;30.003254318;255;30.007769557;255;30.016453596
./TPTP-v8.2.0/Problems/BOO/BOO008-1.p;255;30.009892602;255;30.004179542;255;30.008259858;255;30.025619944
./TPTP-v8.2.0/Problems/BOO/BOO006-1.p;255;30.009693759;255;30.003405364;255;30.007708677;255;30.025496138
./TPTP-v8.2.0/Problems/KRS/KRS128+1.p;0;.142443897;0;.005108656;0;.064472176;0;.032933307
./TPTP-v8.2.0/Problems/BOO/BOO001-1.p;255;30.006298492;255;30.003115815;255;30.006781691;255;30.012989862
./TPTP-v8.2.0/Problems/KRS/KRS126+1.p;0;.031915119;0;.005300691;0;.028872403;0;.025992590
./TPTP-v8.2.0/Problems/BOO/BOO034-1.p;255;30.007324799;255;30.003825893;255;30.008563231;255;30.010332755
./TPTP-v8.2.0/Problems/BOO/BOO014-4.p;255;30.007544324;255;30.003687110;255;30.008958781;255;30.022917654
./TPTP-v8.2.0/Problems/BOO/BOO007-2.p;255;30.008268350;255;30.004051628;255;30.009131978;255;30.148462203
./TPTP-v8.2.0/Problems/BOO/BOO013-4.p;255;30.007547669;255;30.003983606;255;30.010017893;255;30.107596301
./TPTP-v8.2.0/Problems/KRS/KRS094+1.p;0;.030275282;0;.004399056;0;.026964407;0;.025536237
./TPTP-v8.2.0/Problems/BOO/BOO009-2.p;255;30.007242189;255;30.003185992;255;30.008456860;255;30.130756891
./TPTP-v8.2.0/Problems/KRS/KRS004-1.p;0;.029280344;0;.004806037;0;.026463633;0;.026343820
./TPTP-v8.2.0/Problems/KRS/KRS093+1.p;0;.049063198;0;.004814817;0;.038762103;0;.026479624
./TPTP-v8.2.0/Problems/BOO/BOO016-1.p;255;30.009944967;255;30.003832373;255;30.008120583;255;30.029827421
./TPTP-v8.2.0/Problems/KRS/KRS003-1.p;0;.636915728;0;.004767256;0;.030652443;0;.028131691
./TPTP-v8.2.0/Problems/KRS/KRS082+1.p;0;.188144808;0;.005310332;0;.053254246;0;.027073751
./TPTP-v8.2.0/Problems/KRS/KRS012-1.p;0;.097358672;0;.004782456;0;.027776101;0;.028714208
./TPTP-v8.2.0/Problems/BOO/BOO024-1.p;255;30.007636695;255;30.003394947;255;30.007704841;255;30.016602246
./TPTP-v8.2.0/Problems/KRS/KRS105+1.p;0;.064658201;0;.004636272;0;.028325467;0;.025122536
./TPTP-v8.2.0/Problems/KRS/KRS068+1.p;0;.036998654;0;.004389265;0;.027273636;0;.025004302
./TPTP-v8.2.0/Problems/KRS/KRS085+1.p;0;3.274799422;0;.011690593;0;.068401047;0;.028952814
./TPTP-v8.2.0/Problems/BOO/BOO010-2.p;255;30.007843010;255;30.002809908;255;30.007619064;255;30.144827509
./TPTP-v8.2.0/Problems/KRS/KRS066+1.p;0;.032710201;0;.004823457;0;.026479574;0;.026291369
./TPTP-v8.2.0/Problems/KRS/KRS092+1.p;0;.033494133;0;.004509749;0;.029635534;0;.028457320
./TPTP-v8.2.0/Problems/BOO/BOO023-1.p;255;30.007536308;255;30.003069884;255;30.008151467;255;30.101515845
./TPTP-v8.2.0/Problems/KRS/KRS095+1.p;0;.419765731;0;.004551990;0;.042521921;0;.028394389
./TPTP-v8.2.0/Problems/KRS/KRS002-1.p;0;1.791577287;0;.006826784;0;.035824290;0;.027444391
./TPTP-v8.2.0/Problems/BOO/BOO017-2.p;255;30.006652377;255;30.004126102;255;30.008255151;255;30.130427161
./TPTP-v8.2.0/Problems/BOO/BOO008-2.p;255;30.008135053;255;30.004004214;255;30.008152058;255;30.144393390
./TPTP-v8.2.0/Problems/BOO/BOO006-2.p;255;30.007248418;255;30.003299209;255;30.007538476;255;30.120173800
./TPTP-v8.2.0/Problems/BOO/BOO012-4.p;255;30.006051882;255;30.003767541;255;30.009170812;255;30.108758064
./TPTP-v8.2.0/Problems/BOO/BOO015-4.p;255;30.006400300;255;30.003561024;255;30.009126590;255;30.022364115
./TPTP-v8.2.0/Problems/BOO/BOO035-1.p;255;30.006422894;255;30.003687281;255;30.006884752;255;30.008975522
./TPTP-v8.2.0/Problems/BOO/BOO007-1.p;255;30.009427610;255;30.003880371;255;30.008035471;255;30.033253842
./TPTP-v8.2.0/Problems/BOO/BOO075-1.p;255;30.006757096;255;30.003600826;255;30.006626265;255;30.012211596
./TPTP-v8.2.0/Problems/KRS/KRS067+1.p;0;.205316063;0;.005016252;0;.030061785;0;.029003125
./TPTP-v8.2.0/Problems/BOO/BOO009-1.p;255;30.009491141;255;30.004033515;255;30.007173018;255;30.040014896
./TPTP-v8.2.0/Problems/BOO/BOO012-1.p;255;30.008787084;0;.013811034;255;30.007824280;255;30.046345151
./TPTP-v8.2.0/Problems/BOO/BOO072-1.p;255;30.006759380;255;30.003518149;255;30.008069945;255;30.010890009
./TPTP-v8.2.0/Problems/BOO/BOO004-10.p;255;30.009285429;255;30.004127487;255;30.011200317;255;30.132140897
./TPTP-v8.2.0/Problems/BOO/BOO005-1.p;255;30.009563710;0;.244878785;0;1.477061930;255;30.038024981
./TPTP-v8.2.0/Problems/BOO/BOO038-1.p;255;30.006368012;255;30.003659963;255;30.006899677;255;30.010165842
