file;cadical_rect_res;cadical_rect_time;cadical_core_res;cadical_core_time;meancop_res;meancop_time;mbqi_res;mbqi_time;ematching_res;ematching_time
./TPTP-v8.2.0/Problems/SYN/SYN882-1.p;255;30.042905174;255;30.006123275;255;30.012008954;255;30.008655009;255;30.008131944
./TPTP-v8.2.0/Problems/SYN/SYN554-1.p;255;30.008574660;255;30.006505841;0;1.877050964;255;30.007258711;0;.031903599
./TPTP-v8.2.0/Problems/SYN/SYN692-1.p;255;30.007630976;255;30.006792686;0;.005254322;255;30.009485086;0;.038740355
./TPTP-v8.2.0/Problems/MGT/MGT045-1.p;0;1.514453816;0;.115153444;0;.004662695;0;.038377964;0;.027769699
./TPTP-v8.2.0/Problems/SYN/SYN219-1.p;255;30.017518721;255;30.007223890;0;.009355899;0;.662030882;0;.059329398
./TPTP-v8.2.0/Problems/SYN/SYN715-1.p;255;30.008870140;0;9.169336258;0;.008390431;255;30.008213091;0;.127835819
./TPTP-v8.2.0/Problems/SYN/SYN553-1.p;255;30.019979719;255;30.007900961;0;.005113437;255;30.008365674;0;.029984942
./TPTP-v8.2.0/Problems/SYN/SYN615-10.p;255;30.011360448;255;30.006092620;255;30.003975339;255;30.009476767;255;30.165009323
./TPTP-v8.2.0/Problems/SYN/SYN695-1.p;255;30.008597237;255;30.008015680;0;.005175939;255;30.011132100;0;.040160426
./TPTP-v8.2.0/Problems/MGT/MGT002-1.p;0;1.118517347;0;.093490020;0;.009093382;0;.043818141;0;.026259296
./TPTP-v8.2.0/Problems/MGT/MGT032-2.p;0;.059111811;0;.028622103;0;.005613842;0;.028802780;0;.025424552
./TPTP-v8.2.0/Problems/SYN/SYN210-1.p;255;30.017404265;255;30.005707191;0;.009295697;0;.502037535;0;.051627106
./TPTP-v8.2.0/Problems/SYN/SYN644-1.p;255;30.007660624;255;30.007766542;0;.006867198;255;30.011876185;0;.029032376
./TPTP-v8.2.0/Problems/SYN/SYN879-1.p;255;30.049827958;255;30.007335992;255;30.011119030;0;2.802408711;0;1.893449982
./TPTP-v8.2.0/Problems/SYN/SYN885-1.p;255;30.058622123;255;30.010797251;255;30.168641786;255;30.007796104;255;30.008425268
./TPTP-v8.2.0/Problems/MGT/MGT008-1.p;0;.710083562;0;.042869644;0;.022746365;0;.035950634;0;.026172943
./TPTP-v8.2.0/Problems/SYN/SYN477-1.p;255;30.012002623;255;30.006786631;255;30.003766213;0;1.810827159;0;.473557875
./TPTP-v8.2.0/Problems/SYN/SYN712-1.p;255;30.007757605;255;30.009164497;0;.044596604;255;30.009969591;0;.062195619
./TPTP-v8.2.0/Problems/MGT/MGT017-1.p;0;.640980861;0;.044977604;0;.032693631;0;.062439817;0;.025882654
./TPTP-v8.2.0/Problems/SYN/SYN861-1.p;255;30.072496638;255;30.058514672;255;30.023064933;255;30.011301749;255;30.012020654
./TPTP-v8.2.0/Problems/MGT/MGT022-1.p;0;.056591878;0;.033437982;0;.005440937;0;.030583700;0;.029413566
./TPTP-v8.2.0/Problems/MGT/MGT021-1.p;255;30.008678863;0;.042894794;0;.007201827;0;.447946036;0;.028185451
./TPTP-v8.2.0/Problems/SYN/SYN631-1.p;255;30.008568453;0;9.546286811;0;15.365360981;255;30.009228551;0;.029209121
./TPTP-v8.2.0/Problems/SYN/SYN479-1.p;255;30.012575148;255;30.007936218;255;30.004056018;0;2.434067485;0;.612599983
./TPTP-v8.2.0/Problems/SYN/SYN877-1.p;255;30.042447709;255;30.006628119;255;30.003605633;0;4.233122271;0;1.608734258
./TPTP-v8.2.0/Problems/MGT/MGT041-2.p;0;.044773877;0;.034318488;0;.004150669;0;.029128638;0;.025000699
./TPTP-v8.2.0/Problems/SYN/SYN140-1.p;255;30.016695338;255;30.005403261;255;30.003754460;0;1.049431819;0;.661497359
./TPTP-v8.2.0/Problems/SYN/SYN866-1.p;255;30.066962482;255;30.057649268;255;30.164779234;255;30.012293400;255;30.010711474
./TPTP-v8.2.0/Problems/MGT/MGT009-1.p;0;1.659354323;0;.061279293;0;.237657616;0;.067536333;0;.026831281
./TPTP-v8.2.0/Problems/MGT/MGT028-1.p;0;1.464780492;255;30.006630267;0;.049592626;0;.041934226;0;.028610743
./TPTP-v8.2.0/Problems/MGT/MGT049-1.p;0;.145907456;0;.030694072;0;.004409737;0;.057821323;0;.028220742
./TPTP-v8.2.0/Problems/SYN/SYN678-1.p;255;30.008001362;255;30.007650928;0;.006850337;255;30.013774758;0;.029710625
./TPTP-v8.2.0/Problems/MGT/MGT006-1.p;0;2.273490889;0;.082679929;0;27.103893754;0;.142386944;0;.029601422
./TPTP-v8.2.0/Problems/SYN/SYN603-1.p;255;30.007902583;255;30.008182762;0;.005333373;255;30.010992331;0;.028843030
./TPTP-v8.2.0/Problems/SYN/SYN813-1.p;255;30.065143507;255;30.029660667;255;30.004205749;255;30.010852406;255;30.007402878
./TPTP-v8.2.0/Problems/SYN/SYN671-1.p;255;30.007773932;255;30.007125130;0;.005987273;255;30.009818620;0;.030491786
./TPTP-v8.2.0/Problems/SYN/SYN116-10.p;255;30.045810900;255;30.005582630;255;30.004291114;255;30.022482607;255;30.133094363
./TPTP-v8.2.0/Problems/MGT/MGT012-1.p;255;30.007415569;255;30.005772324;0;12.464760544;0;1.291705707;0;.028550060
./TPTP-v8.2.0/Problems/MGT/MGT022-2.p;0;.056641659;0;.033743820;0;.005747725;0;.029867669;0;.027811350
./TPTP-v8.2.0/Problems/MGT/MGT016-1.p;0;1.433486814;0;.047424484;0;.029038625;0;.063731302;0;.028561361
./TPTP-v8.2.0/Problems/MGT/MGT036-2.p;255;30.006052633;0;.077746536;0;13.227156221;0;.036282043;0;.027841170
./TPTP-v8.2.0/Problems/SYN/SYN893-1.p;255;30.041397071;255;30.007349176;255;30.009879633;0;12.093957022;0;1.549540379
./TPTP-v8.2.0/Problems/SYN/SYN334-1.p;255;30.008060582;255;30.008217161;0;.018593155;255;30.008409988;0;.041846413
./TPTP-v8.2.0/Problems/MGT/MGT018-1.p;0;1.410722777;0;.045298012;0;.027539832;0;.043352467;0;.026778120
./TPTP-v8.2.0/Problems/SYN/SYN442-1.p;255;30.013956388;255;30.007266879;255;30.004181340;0;2.200960644;0;.486829755
./TPTP-v8.2.0/Problems/SYN/SYN214-10.p;255;30.052095267;255;30.005444019;255;30.003823602;255;30.020488329;255;30.137867648
./TPTP-v8.2.0/Problems/MGT/MGT053-1.p;255;30.007083981;255;30.005966483;0;.006923889;0;.138108830;0;.026402699
./TPTP-v8.2.0/Problems/SYN/SYN982-1.p;255;30.011145051;134;.015977410;255;30.003982513;255;30.008356088;255;30.009540566
./TPTP-v8.2.0/Problems/SYN/SYN445-1.p;255;30.012689374;255;30.006458066;255;30.003597599;0;1.961729661;0;.198098364
./TPTP-v8.2.0/Problems/SYN/SYN802-1.p;255;30.013515451;255;30.007728651;255;30.003973159;255;30.007083282;255;30.087369049
./TPTP-v8.2.0/Problems/SYN/SYN755-1.p;255;30.012884435;255;30.005535749;255;30.003257696;0;6.823881470;0;.112753491
./TPTP-v8.2.0/Problems/MGT/MGT010-1.p;0;11.921863078;0;.108859831;255;30.003621095;0;.135640679;0;.027899512
./TPTP-v8.2.0/Problems/SYN/SYN676-1.p;255;30.008165826;255;30.007690320;0;.006550249;255;30.011600575;0;.029786186
./TPTP-v8.2.0/Problems/SYN/SYN845-1.p;255;30.061976554;255;30.032684103;255;30.004593406;0;22.828047273;0;4.519916426
./TPTP-v8.2.0/Problems/SYN/SYN561-1.p;255;30.007959163;255;30.006744207;0;.005155038;255;30.010594132;0;.030389124
./TPTP-v8.2.0/Problems/MGT/MGT030-1.p;0;26.221547840;255;30.006091495;0;5.494764258;0;.086639970;0;.027678716
./TPTP-v8.2.0/Problems/MGT/MGT007-1.p;255;30.007804377;0;.442867970;0;12.480660206;0;.143251367;0;.026274745
./TPTP-v8.2.0/Problems/SYN/SYN439-1.p;255;30.012549970;255;30.006659532;255;30.003487639;0;12.051198528;0;1.215886291
./TPTP-v8.2.0/Problems/MGT/MGT001-1.p;255;30.009457175;0;.405872540;255;30.004211352;0;.248961204;0;.028856399
./TPTP-v8.2.0/Problems/SYN/SYN894-1.p;255;30.046729426;255;30.007643815;255;30.019905219;255;30.008539660;0;8.340418481
./TPTP-v8.2.0/Problems/MGT/MGT048-1.p;255;30.008357687;0;29.425273082;0;.005547659;0;4.916699987;0;.032810853
./TPTP-v8.2.0/Problems/MGT/MGT005-2.p;255;30.009928555;255;30.005560622;255;30.003707376;0;1.049797935;0;.032811233
./TPTP-v8.2.0/Problems/MGT/MGT044-1.p;255;30.008465012;255;30.005724098;0;.004776158;255;30.007009304;0;.030910768
./TPTP-v8.2.0/Problems/BOO/BOO011-1.p;0;.431110917;0;.058738937;0;.004947072;0;.605525269;0;.068285372
./TPTP-v8.2.0/Problems/MGT/MGT043-1.p;255;30.008775083;255;30.005281556;0;3.269566216;255;30.010977248;0;.035425008
./TPTP-v8.2.0/Problems/MGT/MGT027-1.p;255;30.009032486;255;30.004343932;255;30.003800263;0;13.624686843;0;.037142577
./TPTP-v8.2.0/Problems/MGT/MGT013-1.p;255;30.006908129;255;30.005028921;255;30.003257452;0;.349673017;0;.063913967
./TPTP-v8.2.0/Problems/MGT/MGT014-1.p;255;30.007468375;255;30.005904598;255;30.003736837;0;.362601458;0;.129609634
./TPTP-v8.2.0/Problems/SYN/SYN598-10.p;255;30.010212402;255;30.006487488;255;30.003821623;255;30.008171357;255;30.096538268
./TPTP-v8.2.0/Problems/SYN/SYN784-1.p;255;30.009628075;255;30.005318745;255;30.003156763;255;30.007918293;0;.117601358
./TPTP-v8.2.0/Problems/MGT/MGT059-1.p;255;30.008366844;255;30.006366541;0;.007366341;0;.102981649;0;.028660934
./TPTP-v8.2.0/Problems/BOO/BOO011-2.p;0;.125499227;0;.041750871;0;.004314454;255;30.009934332;0;.029547029
./TPTP-v8.2.0/Problems/MGT/MGT023-1.p;255;30.008930371;0;1.889283426;0;9.363154077;0;.408573127;0;.028855909
./TPTP-v8.2.0/Problems/SYN/SYN604-1.p;255;30.006808506;255;30.005681556;255;30.004035348;255;30.008824221;255;30.017101158
./TPTP-v8.2.0/Problems/MGT/MGT026-1.p;255;30.007492763;255;30.006267349;255;30.004069058;0;13.134055215;0;.032829103
./TPTP-v8.2.0/Problems/MGT/MGT020-1.p;255;30.007188541;255;30.005850874;255;30.003270565;255;30.007904917;0;.028740155
./TPTP-v8.2.0/Problems/MGT/MGT029-1.p;255;30.007682668;255;30.005471794;255;30.003460660;255;30.007945019;0;.897871310
./TPTP-v8.2.0/Problems/MGT/MGT060-1.p;255;30.007884623;255;30.006292932;255;30.004412987;255;30.008388945;0;.045219309
./TPTP-v8.2.0/Problems/MGT/MGT039-2.p;255;30.013166030;255;30.006905778;255;30.003530112;255;30.008658636;0;.066481619
./TPTP-v8.2.0/Problems/SYN/SYN914-1.p;255;30.005481867;255;30.005274389;255;30.003719020;255;30.006017216;0;23.331922914
./TPTP-v8.2.0/Problems/MGT/MGT024-1.p;255;30.009145051;0;.100474507;255;30.003909266;0;.148058182;0;.027485439
./TPTP-v8.2.0/Problems/MGT/MGT023-2.p;255;30.010254868;255;30.005725531;255;30.004082129;0;1.672813774;0;.033239845
./TPTP-v8.2.0/Problems/SYN/SYN837-1.p;255;30.061392545;255;30.059604609;255;30.311546664;255;30.010522673;255;30.008732863
./TPTP-v8.2.0/Problems/MGT/MGT039-1.p;255;30.008618027;255;30.006416628;255;30.003563895;255;30.007010831;0;.030568317
./TPTP-v8.2.0/Problems/MGT/MGT042-1.p;255;30.009435352;255;30.005799122;255;30.003125964;255;30.009903577;0;.054580737
./TPTP-v8.2.0/Problems/MGT/MGT055-1.p;255;30.008222775;255;30.005922289;255;30.003538885;255;30.009598489;255;30.086952848
./TPTP-v8.2.0/Problems/MGT/MGT011-1.p;255;30.008283243;255;30.006164858;0;12.425609121;0;2.149487255;0;.029001893
./TPTP-v8.2.0/Problems/MGT/MGT037-1.p;255;30.009314572;255;30.005562849;255;30.003341157;255;30.011445449;0;.061230548
./TPTP-v8.2.0/Problems/MGT/MGT057-1.p;255;30.007886802;255;30.006441736;255;30.004060106;0;15.421961487;0;.029706383
./TPTP-v8.2.0/Problems/MGT/MGT046-1.p;255;30.010242963;255;30.006773005;255;30.003380944;255;30.010310398;0;.075753024
./TPTP-v8.2.0/Problems/BOO/BOO018-4.p;0;2.036766704;0;.163311290;0;.004109048;255;30.007038607;0;.026858531
./TPTP-v8.2.0/Problems/MGT/MGT005-1.p;255;30.008979088;255;30.005849109;255;30.003861648;0;26.656693616;0;7.212862731
./TPTP-v8.2.0/Problems/MGT/MGT065-1.p;255;30.007986598;255;30.006658407;255;30.003787555;255;30.009158499;0;.101932886
./TPTP-v8.2.0/Problems/MGT/MGT035-2.p;255;30.011340832;255;30.005963043;255;30.003375968;255;30.009003678;0;3.594505084
./TPTP-v8.2.0/Problems/MGT/MGT061-1.p;255;30.008581540;255;30.006668162;255;30.003875661;255;30.009417115;255;30.128797023
./TPTP-v8.2.0/Problems/MGT/MGT025-1.p;255;30.009473507;255;30.005708414;255;30.003812728;255;30.008915070;0;.031132933
./TPTP-v8.2.0/Problems/MGT/MGT050-1.p;255;30.010319547;255;30.006577645;255;30.003409894;255;30.009277879;0;.069460413
./TPTP-v8.2.0/Problems/MGT/MGT035-1.p;255;30.009636937;255;30.004878931;255;30.003163576;255;30.008558431;0;.195302324
./TPTP-v8.2.0/Problems/MGT/MGT054-1.p;255;30.008010730;255;30.006357814;255;30.003753895;255;30.008540260;255;30.018677376
./TPTP-v8.2.0/Problems/BOO/BOO011-4.p;0;1.419270192;0;.117291257;0;.003885731;255;30.008637283;0;.026674906
./TPTP-v8.2.0/Problems/MGT/MGT051-1.p;255;30.009258035;255;30.005288414;255;30.004014029;255;30.009932990;0;1.581705377
./TPTP-v8.2.0/Problems/MGT/MGT056-1.p;255;30.008547933;255;30.006987735;255;30.003913521;255;30.009318542;0;.031203995
./TPTP-v8.2.0/Problems/MGT/MGT058-1.p;255;30.007988972;255;30.006303634;255;30.003620946;255;30.009498043;0;.031180514
./TPTP-v8.2.0/Problems/MGT/MGT062-1.p;255;30.008615053;255;30.005633335;255;30.003926237;255;30.008749156;255;30.125688238
./TPTP-v8.2.0/Problems/MGT/MGT034-2.p;255;30.009149116;255;30.006754746;255;30.003849494;255;30.008883877;255;30.167419225
./TPTP-v8.2.0/Problems/MGT/MGT047-1.p;255;30.008462282;255;30.005114260;255;30.003379397;255;30.010399914;255;30.245319896
./TPTP-v8.2.0/Problems/BOO/BOO005-4.p;255;30.006913378;255;30.006540077;0;21.890666429;255;30.008243979;255;30.106933507
./TPTP-v8.2.0/Problems/BOO/BOO004-1.p;255;30.009892023;255;30.005290520;0;.183392049;0;.909621364;0;11.976031368
./TPTP-v8.2.0/Problems/MGT/MGT063-1.p;255;30.009412205;255;30.006918899;255;30.004005079;255;30.009894083;255;30.079325825
./TPTP-v8.2.0/Problems/MGT/MGT064-1.p;255;30.009257016;255;30.006630727;255;30.004033267;255;30.010152617;255;30.053272455
./TPTP-v8.2.0/Problems/BOO/BOO017-10.p;255;30.009512834;255;30.006444324;255;30.003548267;255;30.009492594;255;30.030331455
./TPTP-v8.2.0/Problems/BOO/BOO022-1.p;255;30.007170581;255;30.006357666;255;30.003586283;255;30.008076969;255;30.089696203
./TPTP-v8.2.0/Problems/BOO/BOO016-2.p;255;30.007793478;255;30.006645255;255;30.004006137;255;30.008513094;255;30.130990560
./TPTP-v8.2.0/Problems/BOO/BOO025-1.p;255;30.006585355;255;30.006907555;255;30.004141305;255;30.007762328;255;30.061528275
./TPTP-v8.2.0/Problems/BOO/BOO010-1.p;255;30.010112057;255;30.005518610;255;30.003181016;255;30.006912577;255;30.041301341
./TPTP-v8.2.0/Problems/BOO/BOO017-1.p;255;30.009057480;255;30.005151763;255;30.002970904;255;30.008170777;255;30.026476511
./TPTP-v8.2.0/Problems/BOO/BOO073-1.p;255;30.006856700;255;30.007373681;255;30.003388610;255;30.008432958;255;30.010313453
./TPTP-v8.2.0/Problems/BOO/BOO003-1.p;255;30.009834071;255;30.005110214;0;19.548286279;0;1.198440294;0;5.004349136
./TPTP-v8.2.0/Problems/BOO/BOO074-1.p;255;30.006865200;255;30.007134465;255;30.003584158;255;30.007879797;255;30.012855880
./TPTP-v8.2.0/Problems/BOO/BOO008-1.p;255;30.009999766;255;30.005833385;255;30.003758942;255;30.006764286;255;30.026014230
./TPTP-v8.2.0/Problems/BOO/BOO006-1.p;255;30.009700508;255;30.006109753;255;30.003672802;255;30.007223040;255;30.024288262
./TPTP-v8.2.0/Problems/BOO/BOO001-1.p;255;30.006778880;255;30.006597553;255;30.003950325;255;30.006732402;255;30.013856100
./TPTP-v8.2.0/Problems/BOO/BOO004-4.p;255;30.006463396;255;30.006274113;0;17.897361108;255;30.008980110;255;30.046206713
./TPTP-v8.2.0/Problems/KRS/KRS128+1.p;0;.141579978;0;.035352624;0;.003960103;0;.032801400;0;.026095098
./TPTP-v8.2.0/Problems/KRS/KRS126+1.p;0;.029940688;0;.027795477;0;.004166480;0;.026750236;0;.025695887
./TPTP-v8.2.0/Problems/BOO/BOO034-1.p;255;30.007595253;255;30.007949894;255;30.003269161;255;30.008462010;255;30.010543655
./TPTP-v8.2.0/Problems/BOO/BOO003-4.p;255;30.006773001;255;30.006629391;0;17.755455998;255;30.007535182;255;30.047682039
./TPTP-v8.2.0/Problems/BOO/BOO014-4.p;255;30.006557608;255;30.006540510;255;30.003653132;255;30.008261768;255;30.019681653
./TPTP-v8.2.0/Problems/BOO/BOO007-2.p;255;30.007492468;255;30.005563450;255;30.003575297;255;30.008718838;255;30.134148443
./TPTP-v8.2.0/Problems/BOO/BOO013-4.p;255;30.007322107;255;30.006549114;255;30.003909056;255;30.009990587;255;30.108432501
./TPTP-v8.2.0/Problems/KRS/KRS094+1.p;0;.028178207;0;.029356111;0;.004518350;0;.027819087;0;.026526860
./TPTP-v8.2.0/Problems/BOO/BOO016-1.p;255;30.009512300;255;30.005763812;255;30.003951290;255;30.008343113;255;30.032465717
./TPTP-v8.2.0/Problems/BOO/BOO009-2.p;255;30.007423002;255;30.006534476;255;30.003450216;255;30.007820350;255;30.138567639
./TPTP-v8.2.0/Problems/KRS/KRS004-1.p;0;.032586794;0;.028689552;0;.004904871;0;.027438686;0;.026847439
./TPTP-v8.2.0/Problems/KRS/KRS093+1.p;0;.033494829;0;.028063074;0;.004281903;0;.026988333;0;.025726237
./TPTP-v8.2.0/Problems/KRS/KRS082+1.p;0;.174121570;0;.035403384;0;.004602802;0;.053769290;0;.027162829
./TPTP-v8.2.0/Problems/BOO/BOO024-1.p;255;30.007674775;255;30.006911244;255;30.003505427;255;30.007784420;255;30.014738734
./TPTP-v8.2.0/Problems/KRS/KRS012-1.p;0;.096220347;0;.061396220;0;.004438247;0;.027458466;0;.026244252
./TPTP-v8.2.0/Problems/BOO/BOO010-2.p;255;30.007925624;255;30.006523376;255;30.003704119;255;30.007249191;255;30.131205870
./TPTP-v8.2.0/Problems/BOO/BOO023-1.p;255;30.007416077;255;30.006751661;255;30.003684247;255;30.007572980;255;30.094948810
./TPTP-v8.2.0/Problems/KRS/KRS085+1.p;0;3.455522651;0;.213737155;0;.011253072;0;.052044082;0;.029980019
./TPTP-v8.2.0/Problems/KRS/KRS105+1.p;0;.066018302;0;.032970934;0;.004942621;0;.028938620;0;.028694552
./TPTP-v8.2.0/Problems/KRS/KRS068+1.p;0;.039748859;0;.032167672;0;.004917791;0;.028306401;0;.026259082
./TPTP-v8.2.0/Problems/KRS/KRS066+1.p;0;.030750311;0;.027981652;0;.004252183;0;.026261763;0;.027268542
./TPTP-v8.2.0/Problems/KRS/KRS092+1.p;0;.031983957;0;.030283207;0;.004822918;0;.029147405;0;.028571078
./TPTP-v8.2.0/Problems/BOO/BOO017-2.p;255;30.006660277;255;30.005803746;255;30.003786632;255;30.008757587;255;30.116849491
./TPTP-v8.2.0/Problems/BOO/BOO008-2.p;255;30.008289647;255;30.006319434;255;30.003595231;255;30.007567776;255;30.145055843
./TPTP-v8.2.0/Problems/BOO/BOO006-2.p;255;30.007887317;255;30.006567253;255;30.003545113;255;30.007818138;255;30.118913638
./TPTP-v8.2.0/Problems/BOO/BOO012-4.p;255;30.006145581;255;30.007303270;255;30.003554198;255;30.008725980;255;30.105809969
./TPTP-v8.2.0/Problems/BOO/BOO012-1.p;255;30.009641930;0;8.591146500;0;.014470094;255;30.007297755;255;30.049079891
./TPTP-v8.2.0/Problems/BOO/BOO015-4.p;255;30.007491143;255;30.007074091;255;30.004119715;255;30.010174245;255;30.020308875
./TPTP-v8.2.0/Problems/BOO/BOO035-1.p;255;30.005467101;255;30.006910114;255;30.003939209;255;30.006747998;255;30.008381417
./TPTP-v8.2.0/Problems/BOO/BOO007-1.p;255;30.009969242;255;30.005799091;255;30.004151871;255;30.008668854;255;30.037035805
./TPTP-v8.2.0/Problems/BOO/BOO075-1.p;255;30.008351523;255;30.007753145;255;30.003790049;255;30.006117080;255;30.012086579
./TPTP-v8.2.0/Problems/BOO/BOO009-1.p;255;30.009693707;255;30.005052452;255;30.003599280;255;30.007803334;255;30.039762948
./TPTP-v8.2.0/Problems/BOO/BOO072-1.p;255;30.006352587;255;30.007200860;255;30.003052369;255;30.008213282;255;30.011903355
./TPTP-v8.2.0/Problems/KRS/KRS067+1.p;0;.205896678;0;.034649362;0;.004755206;0;.028561717;0;.026376956
./TPTP-v8.2.0/Problems/BOO/BOO004-10.p;255;30.009296733;255;30.005370704;255;30.004096059;255;30.012058854;255;30.117939418
./TPTP-v8.2.0/Problems/BOO/BOO038-1.p;255;30.006025771;255;30.005854752;255;30.003429676;255;30.006941345;255;30.009682146
./TPTP-v8.2.0/Problems/BOO/BOO002-2.p;255;30.006402160;255;30.006602062;255;30.003756766;255;30.007829573;255;30.010308047
./TPTP-v8.2.0/Problems/KRS/KRS003-1.p;0;.686687818;255;30.006146212;0;.003194882;0;.028270660;0;.024585045
./TPTP-v8.2.0/Problems/KRS/KRS095+1.p;0;.437486796;255;30.005475421;0;.004935062;0;.041239062;0;.027727424
./TPTP-v8.2.0/Problems/BOO/BOO013-3.p;255;30.008597744;255;30.005860202;255;30.003797986;255;30.008527449;255;30.023374187
./TPTP-v8.2.0/Problems/KRS/KRS002-1.p;0;1.953147765;255;30.009227201;0;.005050105;0;.036492406;0;.027891509
./TPTP-v8.2.0/Problems/BOO/BOO014-3.p;255;30.009436721;255;30.005572960;255;30.003621630;255;30.008985713;255;30.045205937
./TPTP-v8.2.0/Problems/KRS/KRS064+1.p;0;.026506249;0;.027724674;0;.004068166;0;.025534711;0;.026008425
./TPTP-v8.2.0/Problems/KRS/KRS100+1.p;0;.033874391;0;.030092202;0;.004179680;0;.027572600;0;.026475098
./TPTP-v8.2.0/Problems/KRS/KRS127+1.p;255;30.007699780;0;.398810501;0;.014250718;0;.093625301;0;.045260466
./TPTP-v8.2.0/Problems/BOO/BOO005-1.p;255;30.009228031;255;30.005155295;0;.247721117;0;1.462098772;255;30.037301791
./TPTP-v8.2.0/Problems/KRS/KRS015-1.p;255;30.007642259;0;15.625835089;0;.012695033;0;.044321059;0;.028388523
./TPTP-v8.2.0/Problems/KRS/KRS017-1.p;0;.038123062;0;.027794586;0;.003754268;0;.024456331;0;.027479857
./TPTP-v8.2.0/Problems/BOO/BOO005-2.p;255;30.006611677;255;30.005911974;255;30.003511718;255;30.007948102;255;30.108475803
./TPTP-v8.2.0/Problems/KRS/KRS077+1.p;255;30.008083365;255;30.006495862;0;.271529395;0;.051741452;0;.040797228
./TPTP-v8.2.0/Problems/KRS/KRS070+1.p;255;30.009117881;255;30.005698186;0;.022031891;0;.071325402;0;.033643433
./TPTP-v8.2.0/Problems/BOO/BOO031-1.p;255;30.007320040;255;30.006981967;255;30.003517051;255;30.006396732;255;30.216017186
./TPTP-v8.2.0/Problems/KRS/KRS121+1.p;255;30.007213909;255;30.006575206;0;.767014933;0;.256583527;0;.030937375
./TPTP-v8.2.0/Problems/BOO/BOO071-1.p;255;30.008336117;255;30.005988201;255;30.003558748;255;30.012547186;255;30.012832889
./TPTP-v8.2.0/Problems/KRS/KRS091+1.p;0;.027280631;0;.025869181;0;.003090909;0;.023784290;0;.023855173
./TPTP-v8.2.0/Problems/KRS/KRS001-1.p;0;.627891519;0;.065322030;0;.004374286;0;.029359481;0;.026445927
./TPTP-v8.2.0/Problems/KRS/KRS116+1.p;0;1.046497865;0;.059959647;0;.023483392;0;.071219540;0;.025448349
./TPTP-v8.2.0/Problems/KRS/KRS103+1.p;255;30.006661515;0;1.868180003;0;.043874617;0;.040732766;0;.029495694
./TPTP-v8.2.0/Problems/BOO/BOO076-1.p;255;30.007270913;255;30.007144594;255;30.003940851;255;30.006903478;255;30.011277661
./TPTP-v8.2.0/Problems/KRS/KRS124+1.p;0;.047334056;0;.029684230;0;.004593352;0;.031501902;0;.028694322
./TPTP-v8.2.0/Problems/KRS/KRS123+1.p;0;.034599791;0;.028101164;0;.004239501;0;.029115503;0;.027905739
./TPTP-v8.2.0/Problems/KRS/KRS113+1.p;255;30.007257138;255;30.005309730;0;1.413962107;0;.370481517;0;.052827212
./TPTP-v8.2.0/Problems/BOO/BOO067-1.p;255;30.007399812;255;30.006885473;255;30.003547459;255;30.008904777;255;30.008060201
./TPTP-v8.2.0/Problems/KRS/KRS096+1.p;0;7.773981851;0;1.300933459;0;.005626921;0;.049001133;0;.031796791
./TPTP-v8.2.0/Problems/BOO/BOO014-10.p;255;30.008473639;255;30.005717167;255;30.003200208;255;30.009719520;255;30.131159368
./TPTP-v8.2.0/Problems/BOO/BOO069-1.p;255;30.008373831;255;30.007748443;255;30.003962979;255;30.008081415;255;30.007891142
./TPTP-v8.2.0/Problems/BOO/BOO015-1.p;255;30.007556504;255;30.005670200;255;30.003654568;255;30.008947708;255;30.069512195
./TPTP-v8.2.0/Problems/KRS/KRS063+1.p;0;.308704982;255;30.005378269;0;.004801237;0;.040008366;0;.027482317
./TPTP-v8.2.0/Problems/BOO/BOO020-1.p;255;30.006752143;255;30.006164649;255;30.003388967;255;30.008096235;255;30.067267835
./TPTP-v8.2.0/Problems/KRS/KRS078+1.p;255;30.009255655;255;30.006880423;0;.042909668;0;.086757294;0;.051033081
./TPTP-v8.2.0/Problems/BOO/BOO014-2.p;255;30.007071712;255;30.006664374;255;30.003364289;255;30.009909921;255;30.122102809
./TPTP-v8.2.0/Problems/KRS/KRS065+1.p;0;.027411085;0;.027309211;0;.003838909;0;.025164881;0;.025494959
./TPTP-v8.2.0/Problems/KRS/KRS087+1.p;0;3.572863689;0;17.899122086;0;.011217491;0;.046100430;0;.028156466
./TPTP-v8.2.0/Problems/BOO/BOO007-4.p;255;30.007061696;255;30.006322603;255;30.004181695;255;30.011167142;255;30.128323335
./TPTP-v8.2.0/Problems/KRS/KRS120+1.p;255;30.007429592;255;30.005290668;0;5.131239481;0;.172463857;0;.138385091
./TPTP-v8.2.0/Problems/KRS/KRS074+1.p;0;.184850501;0;.043330641;0;.005323042;0;.052277287;0;.028595748
./TPTP-v8.2.0/Problems/KRS/KRS102+1.p;255;30.007360386;134;8.095622277;255;30.003501769;0;4.813555764;0;.117039870
./TPTP-v8.2.0/Problems/KRS/KRS125+1.p;0;.043810734;0;.029599267;0;.004125548;0;.028231888;0;.025890531
./TPTP-v8.2.0/Problems/BOO/BOO013-2.p;255;30.006432822;255;30.006591108;255;30.003456313;255;30.008614892;255;30.129341680
./TPTP-v8.2.0/Problems/KRS/KRS104+1.p;255;30.005705310;255;30.005847009;0;.014231837;0;.048531899;0;.031353367
